id,text,timestamp,user,location
22052309,I can't help but be a little excited our hotel room has a European kitchenette #cooking #travel #montreal,2012-10-22 02:36:59,FitnFood223,Montreal
87761876,@montrealmarc @CCUinMTL http://www.blackhatworld.com/blackhat-seo/social-networking-sites/292948-twitter-maximum-following.html … figured this might help. Some twitter follow ratio rule,2012-10-22 02:33:51,jbmailhot,Montreal
49455984,The reality is that you can't help others if you can't first help yourself. Same way that you can't love another if you don't love yourself,2012-10-21 21:55:13,NadiaRochefort,Montreal
49802869,"""Can I help you with something?"" ""The Bible."" ""Oh thats in Bestsellers, right next to Twilight."" #EasyA hahahahahaha",2012-10-21 05:54:10,tso94,Montreal
314141098,@builtonsecrets and we thank you for writing amazing music for us to enjoy and help us through the day ,2012-10-21 02:10:35,xngel84,Montreal
375172209,"""@UberFacts: We are more likely to help people who resemble us."" Truee",2012-10-21 02:00:14,DestiniMaighan,Montreal
78222942,"Transport help needed. Oct 27-29, 2012 Rome, GA to Montreal, Canada #dogsinneed #usa #montreal #sophiesdogadoption http://bit.ly/QGdbyR ",2012-10-20 19:00:58,sophiefournier,Montreal
68541493,"Transport help needed. Oct 27-29, 2012 Rome, GA to Montreal, Canada #dogsinneed #usa #montreal #sophiesdogadoption http://bit.ly/QGdbyR ",2012-10-20 18:14:56,rickfournier,Montreal
16415783,Hi friends - the PSA for notman was to help the crowdfunding campaign. Helping the biz community #montreal #startups,2012-10-20 03:40:03,OurManinTO,Montreal
262282808,@Bianc4MosTReaL “@UberFacts: Here’s a little tip to help you go to sleep faster and help you wake up in the morning! http://bit.ly/LHvfpVsP ”,2012-10-20 02:49:51,Slyquinn,Montreal
240977199,C'est certain que la fois que j'ai un micro-onde a ramené chez moi et qu'il mouille à siaux qu'aucun autobus décide de passer #help,2012-10-20 00:09:49,lenfantperdue,Montreal
89365943,@RichardJ05 does it ease the pain ?? #help im in #pain COÑO !!,2012-10-19 22:06:27,GreenEyesRee,Montreal
211046383,@mtl_420 @calvinharris unfortunately i do not have this information atm. Maybe @newcitygas or @produktworld could help us,2012-10-19 20:51:01,Canadanightlife,Montreal
858807366,"i haven't worked out in a very long time,but i do a lot of walking,but no matter what i try i can't loose the belly,please help me",2012-10-19 01:56:31,sheard_tina,Montreal
400573070,@ryan_tomalty @oletourneau92 @pdenicourt @anthonyfortugno @a_miller92 fuckedd upppp! Help me guys im stuck in the garden 7/) !! #wattanight,2012-10-06 08:07:36,spboulos,Montreal
20018825,Every time I take the freaking bus there is a screaming demon child on it that my iPod can't even block out on full blast. #help,2012-10-05 21:48:53,cass_carose,Montreal
235464030,@ItsLifeNotes: Appreciate those who love you. Help those who need you. Forgive those who hurt you. Forget those who leave you.,2012-10-05 11:05:21,DerekSa,Montreal
21157258,@onedirection HELP GEKP #IveDownloadedLWWY,2012-10-05 10:49:40,chel_biss,Montreal
173295630,@qcsouverainete the Indians were here before you. Que is not yours We will help the Anglos make a referendum to take mtl out of que.,2012-10-05 04:45:55,horsufus,Montreal
20018825,Still have to dry my hair and finish up some work before bed and oh my god help I just need sleep,2012-10-05 04:22:42,cass_carose,Montreal
58854899,What does it mean when your entire spine feels like a bruise #help,2012-10-05 01:55:29,roxanne_gareau,Montreal
150149144,I need help finding affordable (sale priced) domestic flights within Canada for 4 or 5 adults in December. Who can help me out? #yul #yxe,2012-10-04 21:55:41,cklopoushak,Montreal
19155458,"I'm a mess, what's the best remedy? #help #SOS Man, I'm losing it... #NervousBreakdown",2012-10-04 20:13:06,MXLBLD,Montreal
481787821,I'd help this guy out 4 real pic.twitter.com/Y5I62Lb7,2012-10-04 14:21:17,SneakerHeadsMTL,Montreal
318496296,Everyone knows Romneys plan isn't going to help the middle class,2012-10-04 01:26:01,YuRboyBC,Montreal
25232391,@slice_tv my latest blog to help brides on their big day. http://blogs.slice.ca/smart-wedding-day-advice/ …,2012-10-03 12:51:48,RitaWongEvents,Montreal
778921993,"Emma Stone looks very happy and stunning hanging out at the Oscars in 2012, 
with the help of her beautiful ruby earrings. Ruby earrings...",2012-10-03 11:02:56,BijouxMajesty1,Montreal
20018825,"“@sophievip: @CassCull Girl, you need a lullaby written by nick jonas.” ikr @nickjonas help me pls",2012-10-03 05:00:44,cass_carose,Montreal
29300888,If I don't wake up tomorrow god help me #typicalmepic.twitter.com/Z2FLYOfd,2012-10-03 04:18:36,IKouz,Montreal
192759998,Need a upper fast to help my mellow swag,2012-10-03 03:32:15,YoungRowz,Montreal
709515542,WHY EVERYONE HATE ME AND DONT WANNA HELP ME :'(?,2012-10-03 01:17:48,mnygcfs,Montreal
709515542,nobody want to help me with my dream on november 26? :'(.. #justinmeetbianca,2012-10-03 01:02:36,mnygcfs,Montreal
709515542,@mixerauhl i feel like every beliebers help other tho meet justin and don't care about me i just fell like crying :(,2012-10-02 23:49:02,mnygcfs,Montreal
709515542,my dream is that beliebers help me get notice or meet justin but that will never happen lol i wish #justinmeetbianca but I WILL NEVER HAPPEN,2012-10-02 23:47:31,mnygcfs,Montreal
400573070,@ryan_tomalty @oletourneau92 @pdenicourt @anthonyfortugno @a_miller92 fuckedd upppp! Help me guys im stuck in the garden 7/) !! #wattanight,2012-10-06 08:07:36,spboulos,Montreal
20018825,Every time I take the freaking bus there is a screaming demon child on it that my iPod can't even block out on full blast. #help,2012-10-05 21:48:53,cass_carose,Montreal
235464030,@ItsLifeNotes: Appreciate those who love you. Help those who need you. Forgive those who hurt you. Forget those who leave you.,2012-10-05 11:05:21,DerekSa,Montreal
21157258,@onedirection HELP GEKP #IveDownloadedLWWY,2012-10-05 10:49:40,chel_biss,Montreal
173295630,@qcsouverainete the Indians were here before you. Que is not yours We will help the Anglos make a referendum to take mtl out of que.,2012-10-05 04:45:55,horsufus,Montreal
20018825,Still have to dry my hair and finish up some work before bed and oh my god help I just need sleep,2012-10-05 04:22:42,cass_carose,Montreal
58854899,What does it mean when your entire spine feels like a bruise #help,2012-10-05 01:55:29,roxanne_gareau,Montreal
150149144,I need help finding affordable (sale priced) domestic flights within Canada for 4 or 5 adults in December. Who can help me out? #yul #yxe,2012-10-04 21:55:41,cklopoushak,Montreal
19155458,"I'm a mess, what's the best remedy? #help #SOS Man, I'm losing it... #NervousBreakdown",2012-10-04 20:13:06,MXLBLD,Montreal
481787821,I'd help this guy out 4 real pic.twitter.com/Y5I62Lb7,2012-10-04 14:21:17,SneakerHeadsMTL,Montreal
318496296,Everyone knows Romneys plan isn't going to help the middle class,2012-10-04 01:26:01,YuRboyBC,Montreal
25232391,@slice_tv my latest blog to help brides on their big day. http://blogs.slice.ca/smart-wedding-day-advice/ …,2012-10-03 12:51:48,RitaWongEvents,Montreal
778921993,"Emma Stone looks very happy and stunning hanging out at the Oscars in 2012, 
with the help of her beautiful ruby earrings. Ruby earrings...",2012-10-03 11:02:56,BijouxMajesty1,Montreal
20018825,"“@sophievip: @CassCull Girl, you need a lullaby written by nick jonas.” ikr @nickjonas help me pls",2012-10-03 05:00:44,cass_carose,Montreal
29300888,If I don't wake up tomorrow god help me #typicalmepic.twitter.com/Z2FLYOfd,2012-10-03 04:18:36,IKouz,Montreal
192759998,Need a upper fast to help my mellow swag,2012-10-03 03:32:15,YoungRowz,Montreal
709515542,WHY EVERYONE HATE ME AND DONT WANNA HELP ME :'(?,2012-10-03 01:17:48,mnygcfs,Montreal
709515542,nobody want to help me with my dream on november 26? :'(.. #justinmeetbianca,2012-10-03 01:02:36,mnygcfs,Montreal
709515542,@mixerauhl i feel like every beliebers help other tho meet justin and don't care about me i just fell like crying :(,2012-10-02 23:49:02,mnygcfs,Montreal
709515542,my dream is that beliebers help me get notice or meet justin but that will never happen lol i wish #justinmeetbianca but I WILL NEVER HAPPEN,2012-10-02 23:47:31,mnygcfs,Montreal
20018825,Do I listen to the Don't Panic stream or do I wait or I don't know someone help,2012-10-02 22:14:38,cass_carose,Montreal
20018825,@Ioniahkwas omfg idk where to go from cremazie help me how do I even take the train,2012-10-02 22:08:00,cass_carose,Montreal
146473162,@FafaGroundhog HEDGEHOG TO THE RESCUE!  LOL,2012-10-02 20:06:11,MartylaMoo,Montreal
455819079,"Need a job in advertising sales, someones can help?

Besoin d'un travail en tant que représentant publicitaire! Quelqu'un peu m'aidé?",2012-10-02 19:00:00,pascalbeaulieu1,Montreal
44740333,"This sucks, I have to go to the clinic again because I got an allergic reaction to the medecine that was supposed to help me #forever #sick",2012-10-02 14:26:05,TheRajBrar,Montreal
187280042,@KarinaMSklyaruk awwwhhh I'll try and help u find some picture when I get back home,2012-10-02 11:37:56,phonexHBK,Montreal
42736094,D-Day today: First mid-term for me and I'm wrapping bricks. God help me.,2012-10-02 11:34:23,thebouts89,Montreal
20018825,@thestellz if you taking cough syrup would help me in any way I would be so happy but unfortunately we live in a very cruel world,2012-10-02 03:54:57,cass_carose,Montreal
50535881,HELP ! ,2012-10-02 03:10:07,aaashle,Montreal
105735739,"Oh boy... Musique, Idées et Société 2... Lord help me get through this one!",2012-10-01 18:10:44,heidijutras,Montreal
230061494,@IdaFHabs4life ooh! I hate that. It is OK to be mad. It means you care.When u get calmer try 2ask her for a discussion maybe?it might help?,2012-10-01 15:08:50,leezalidis,Montreal
18257286,"Looking at the compliant that the media is liberal,  with, uh oh,  facts NYTimes: Tired Cries of Bias Don’t Help Romney
http://nyti.ms/SQWN42 ",2012-10-01 04:56:01,Mafuchi,Montreal
188164016,"@gabriellafe_ @chewy_95 @almeidzz @chrishynes_ @petrellaj no gab!!
I cook I can help ",2012-10-01 02:45:02,CPreziuso,Montreal
18843407,The Jason Garrett job-watch is officially on.  Can't help but wonder how much Jerry can take.. #Cowboys,2012-10-12 20:21:57,Yazzer19,Montreal
143324349,"Dear GOP: if you want to help American education, can we start with the GOP learning & using basic math first?",2012-10-12 02:10:53,TheAlekxandra,Montreal
184993056,Thank you everyone for your help! I had settled on brown but it looks like I'm stumped by shipping and duties to canada (an extra 100$!) :(,2012-10-12 01:55:28,sorrenisler,Montreal
157285907,Please support us to help less fortunate children in Laos & Cambodia,2012-10-12 01:13:23,somphone_s,Montreal
20018825,How is it not even 12:00 yet help,2012-10-11 15:46:10,cass_carose,Montreal
21157258,I need help,2012-10-11 15:28:23,chel_biss,Montreal
193142215,Aaaaahh ! & it is going to be a long day dear friends. #UdeM #Rogers from 9to8! #help,2012-10-11 12:54:09,cookiie08,Montreal
543776642,"Now its just weird, time best help :p",2012-10-11 09:46:47,seanalavi45,Montreal
344781999,@mayhemmiller you need help,2012-10-11 02:45:56,ColombianBurger,Montreal
230061494,"lol!! “@TheMichaelRock: I have two questions. Help a brotha out.

1. What exactly is a Nicki Minaj?

2. Can I own one as a pet?”",2012-10-11 02:09:31,leezalidis,Montreal
762464262,Having a Sh!t day at work :'( #HELP,2012-10-10 23:36:19,jjjdilla,Montreal
241592851,Congrats @T_Boudle winning her first 90 man on stars with little to no help #BigThingsToCome,2012-10-10 22:38:17,RobBrownPro,Montreal
340689279,"#FantasyFootball Pls help!!
TE: M Bennett / D Pitta 
Flex: L Blunt/G Tate
QB: E Manning/A Dalton  @YahooFootball #PPR",2012-10-10 22:22:41,JasonForbes91,Montreal
33267169,"Blunt is to b high, to entertain urself? Its not supposed to help concentration/motivation right? Anyway, i ll never try that shit!!",2012-10-10 18:37:50,ThatBabiGirl,Montreal
290625819,This earthquake put the real christians out there wasnt no fear in their eyes beside the others was crying already calling god for help ...,2012-10-10 13:27:39,missalexxou,Montreal
237569242,@nadia_zacharie yes you must help me build it,2012-10-10 04:47:34,lhopkinsSGOD,Montreal
230061494,God help me but that scared me. Still shaking.,2012-10-10 04:25:37,leezalidis,Montreal
806689,@cyantist glad to help :) it was a life saver for me,2012-10-10 04:22:40,austinhill,Montreal
205082918,"“@WifeThisGirl: If she massages your back to help you get to sleep, wife that girl.” @Selpompeo yeaa ""sleep""",2012-10-10 03:11:18,marisasollazzo,Montreal
340689279,"#FantasyFootball Pls help!!
TE: M Bennett / D Pitta 
Flex: L Blunt/G Tate
QB: E Manning/A Dalton 
@NFLfantasy #PPR",2012-10-10 02:49:36,JasonForbes91,Montreal
18843407,The Jason Garrett job-watch is officially on.  Can't help but wonder how much Jerry can take.. #Cowboys,2012-10-12 20:21:57,Yazzer19,Montreal
143324349,"Dear GOP: if you want to help American education, can we start with the GOP learning & using basic math first?",2012-10-12 02:10:53,TheAlekxandra,Montreal
184993056,Thank you everyone for your help! I had settled on brown but it looks like I'm stumped by shipping and duties to canada (an extra 100$!) :(,2012-10-12 01:55:28,sorrenisler,Montreal
157285907,Please support us to help less fortunate children in Laos & Cambodia,2012-10-12 01:13:23,somphone_s,Montreal
20018825,How is it not even 12:00 yet help,2012-10-11 15:46:10,cass_carose,Montreal
21157258,I need help,2012-10-11 15:28:23,chel_biss,Montreal
193142215,Aaaaahh ! & it is going to be a long day dear friends. #UdeM #Rogers from 9to8! #help,2012-10-11 12:54:09,cookiie08,Montreal
543776642,"Now its just weird, time best help :p",2012-10-11 09:46:47,seanalavi45,Montreal
344781999,@mayhemmiller you need help,2012-10-11 02:45:56,ColombianBurger,Montreal
230061494,"lol!! “@TheMichaelRock: I have two questions. Help a brotha out.

1. What exactly is a Nicki Minaj?

2. Can I own one as a pet?”",2012-10-11 02:09:31,leezalidis,Montreal
762464262,Having a Sh!t day at work :'( #HELP,2012-10-10 23:36:19,jjjdilla,Montreal
241592851,Congrats @T_Boudle winning her first 90 man on stars with little to no help #BigThingsToCome,2012-10-10 22:38:17,RobBrownPro,Montreal
340689279,"#FantasyFootball Pls help!!
TE: M Bennett / D Pitta 
Flex: L Blunt/G Tate
QB: E Manning/A Dalton  @YahooFootball #PPR",2012-10-10 22:22:41,JasonForbes91,Montreal
33267169,"Blunt is to b high, to entertain urself? Its not supposed to help concentration/motivation right? Anyway, i ll never try that shit!!",2012-10-10 18:37:50,ThatBabiGirl,Montreal
290625819,This earthquake put the real christians out there wasnt no fear in their eyes beside the others was crying already calling god for help ...,2012-10-10 13:27:39,missalexxou,Montreal
237569242,@nadia_zacharie yes you must help me build it,2012-10-10 04:47:34,lhopkinsSGOD,Montreal
230061494,God help me but that scared me. Still shaking.,2012-10-10 04:25:37,leezalidis,Montreal
806689,@cyantist glad to help :) it was a life saver for me,2012-10-10 04:22:40,austinhill,Montreal
205082918,"“@WifeThisGirl: If she massages your back to help you get to sleep, wife that girl.” @Selpompeo yeaa ""sleep""",2012-10-10 03:11:18,marisasollazzo,Montreal
340689279,"#FantasyFootball Pls help!!
TE: M Bennett / D Pitta 
Flex: L Blunt/G Tate
QB: E Manning/A Dalton 
@NFLfantasy #PPR",2012-10-10 02:49:36,JasonForbes91,Montreal
340689279,"#FantasyFootball Pls help!!
TE: M Bennett / D Pitta 
Flex: L Blunt/G Tate
QB: E Manning/A Dalton  @YahooFootball #PPR",2012-10-10 02:48:56,JasonForbes91,Montreal
340689279,"#FantasyFootball Pls help!!
TE: M Bennett / D Pitta 
Flex: L Blunt/G Tate
QB: E Manning/A Dalton  @Michael_Fabiano #PPR",2012-10-10 02:48:18,JasonForbes91,Montreal
340689279,"#FantasyFootball Can anyone help. Idk who 2 start. TE: M Bennett / D Pitta Flex: L Blount/G Tate
QB: E Manning/A Dalton @YahooNoise #PPR",2012-10-10 02:43:37,JasonForbes91,Montreal
34534942,"@PandoraBoxx If you need any help from a postproduction nerd, lemme know!",2012-10-09 21:38:24,JohnnyBarnstorm,Montreal
35051065,My winter coat will NEVER wear out but please rescue me from the seventies! Okay? Thanks! @CBCRadio3 #wintergearpic.twitter.com/CfrW4TxK,2012-10-09 19:14:44,Hedgehogfriend,Montreal
21157258,@RiskyBusinessMB HELP I'm sick and it's all @CassCull's fault,2012-10-09 17:53:56,chel_biss,Montreal
857142456,Starting from today I'm not going to help anymore people in school . #Pissed,2012-10-09 11:30:39,Mllle_,Montreal
21157258,anyone wanna help me sneak in to Radio City for the JB gig?,2012-10-09 04:28:51,chel_biss,Montreal
298537735,"Help raise $ to find the cure for retinal eye disease.Vote for my niece and my nephew Layan & Majed's pic. Even 1$
http://photobr.org/photo.php?pID=175 …",2012-10-09 03:47:08,Dhiaa070,Montreal
257996228,@RetweetTheSongs can u help my friend and I trend #numnumnum please?!?!?!?,2012-10-09 03:00:14,perksofpuck,Montreal
569625855,You don't need a reason to help people,2012-10-09 02:28:07,rosiemarcil,Montreal
24261029,"I still stood there shocked then smiled at him and said ""ur very kind sit I wish more ppl were like u and care to help others"" his like I'm",2012-10-08 17:46:06,Boutsie,Montreal
24261029,For you and I thought I should help U out n give I what I have. After all it's thanks giving and we should be thankful for our life,2012-10-08 17:45:13,Boutsie,Montreal
272024797,HELP! My bf @DbleG09 is addicted to playing SCRABBLE on his iPhone! Must schedule an intervention!!,2012-10-07 13:31:20,DGiove,Montreal
340689279,@YahooFootball @YahooNoise @Michael_Fabiano @NFLfantasy who's is a better RB play: M. Bush or Andre Brown? #FantasyFootball #help,2012-10-07 01:25:05,JasonForbes91,Montreal
28086003,Montreal. Last time I was here it was my birthday&all types of fun/wrong happened. Today is the opposite. We are all bored. Help.,2012-10-07 00:07:22,alexjoakley,Montreal
96004671,Can someone help me,2012-11-05 21:42:04,i_silva18,Montreal
887692160,@disasterzstrike  oh thanks c: I really need all the help I can get,2012-11-05 20:46:23,alexpitcher13,Montreal
155698567,@whaaf @birthhumanright @cunningmom hope to help. Type 2 Diabetes is very interesting to me. Have an ex with Type 1 and a diabetic cat.,2012-11-05 19:41:30,mama_naturale,Montreal
20018825,I can't help it that I'm so popular~,2012-11-05 19:36:55,cass_carose,Montreal
184993056,"Can't help but write an embarrassing tweet when I'm oh-so proud of my handsome mansome, @jackacarr!!",2012-11-05 19:34:33,sorrenisler,Montreal
379374157,Help me to get 400 followers :'( #joke,2012-11-05 18:01:35,DjChristopherA,Montreal
237956635,Not tired #help I hate insomnia ...,2012-11-05 09:08:26,Mllehane,Montreal
24387622,“@UnusuaIFacts: Music can help reduce chronic pain by more than 20% and can alleviate depression by up to 25%.” Surtout si c'est #CelineTVA,2012-11-05 01:37:30,Zazoubella,Montreal
21157258,“@blowjobforharry: HELP I HAVE FALLEN AND I CAN'T GET UP https://twitter.com/blowjobforharry/status/265222061478264832/photo/1pic.twitter.com/cLUGZlAd ” SAME,2012-11-04 22:43:51,chel_biss,Montreal
155698567,"@changeMatt my nipples were bleeding after first latch and they brought me a pump. Weird, looking back. Needed IBCLC diagnosis and help.",2012-11-04 20:11:03,mama_naturale,Montreal
230061494,@beer_buddy That might help stimulate them!,2012-11-04 04:33:10,leezalidis,Montreal
25196895,@garlandhastings I need your help. @dezzyreads is getting a stunner AND. Sweet chin music and a brogue kick very soon,2012-11-04 03:58:31,gingerheat,Montreal
51125055,Logan is having a rough night teething...hopefully one of these will help... (@ Jean-Coutu) [pic]: http://4sq.com/U8cDJ1 ,2012-11-03 23:55:01,0Matrim0,Montreal
44740333,"@TheyHateJason I've seen yours also, plus the extra hair doesn't help. #Hairy #bastard #WinnieThePooh eating all the honey",2012-11-03 17:00:55,TheRajBrar,Montreal
20018825,@kristi_lala idk why these things happen to me help,2012-11-03 04:43:23,cass_carose,Montreal
406268991,@sweetstreet14 bf is making fun of the salt stains on my sam edelmans. lolll help,2012-11-03 03:16:03,ec2289,Montreal
77439518,#SandyHelp watching from here @nbc 's telethon god help all the efected by #Sandy #SandyHelp #SandyAftermath,2012-11-03 00:58:57,skmdiplo,Montreal
155698567,"@whaaf yes, it will soon be kids, plural! At the moment dd is washing the table and just finished changing Dolly's diaper. I bet she'll help",2012-11-02 22:14:50,mama_naturale,Montreal
340689279,"@YahooFootball @YahooNoise I NEED HELP!!! Need 2 flex -> britt, s moss, a boldin, a Roberts or f jones??? #FantasyFootball #fantasy",2012-11-02 21:58:52,JasonForbes91,Montreal
741466944,Movember day one! I invite all of you to join me in the Movember 2012 and help to raise awareness of prostate cancer! pic.twitter.com/cVlAj7KQ,2012-11-02 16:45:31,bpelletier996,Montreal
96004671,Can someone help me,2012-11-05 21:42:04,i_silva18,Montreal
887692160,@disasterzstrike  oh thanks c: I really need all the help I can get,2012-11-05 20:46:23,alexpitcher13,Montreal
155698567,@whaaf @birthhumanright @cunningmom hope to help. Type 2 Diabetes is very interesting to me. Have an ex with Type 1 and a diabetic cat.,2012-11-05 19:41:30,mama_naturale,Montreal
20018825,I can't help it that I'm so popular~,2012-11-05 19:36:55,cass_carose,Montreal
184993056,"Can't help but write an embarrassing tweet when I'm oh-so proud of my handsome mansome, @jackacarr!!",2012-11-05 19:34:33,sorrenisler,Montreal
379374157,Help me to get 400 followers :'( #joke,2012-11-05 18:01:35,DjChristopherA,Montreal
237956635,Not tired #help I hate insomnia ...,2012-11-05 09:08:26,Mllehane,Montreal
24387622,“@UnusuaIFacts: Music can help reduce chronic pain by more than 20% and can alleviate depression by up to 25%.” Surtout si c'est #CelineTVA,2012-11-05 01:37:30,Zazoubella,Montreal
21157258,“@blowjobforharry: HELP I HAVE FALLEN AND I CAN'T GET UP https://twitter.com/blowjobforharry/status/265222061478264832/photo/1pic.twitter.com/cLUGZlAd ” SAME,2012-11-04 22:43:51,chel_biss,Montreal
155698567,"@changeMatt my nipples were bleeding after first latch and they brought me a pump. Weird, looking back. Needed IBCLC diagnosis and help.",2012-11-04 20:11:03,mama_naturale,Montreal
230061494,@beer_buddy That might help stimulate them!,2012-11-04 04:33:10,leezalidis,Montreal
25196895,@garlandhastings I need your help. @dezzyreads is getting a stunner AND. Sweet chin music and a brogue kick very soon,2012-11-04 03:58:31,gingerheat,Montreal
51125055,Logan is having a rough night teething...hopefully one of these will help... (@ Jean-Coutu) [pic]: http://4sq.com/U8cDJ1 ,2012-11-03 23:55:01,0Matrim0,Montreal
