id,timestamp,text,location,user
266975532556619776,2012-11-09 18:48:21,"b'RT @sabzbrach: #SandyAid #NY RedHook Hub (83 14th St btwn 2nd &amp; 3rd Ave.) needs at least volunteers, incl. cars/drivers, people with ...'",New York City,
266975518073704448,2012-11-09 18:48:18,"b'RT @OccupySandy: #SandyAid - URGENT NEEDS - Carbon Monoxide Detectors; MedicalSupplies - (1st AidKits, Bandages, PainRelievers, AlcoholS ...'",New York City,
266975489338511362,2012-11-09 18:48:11,b'RT @sabzbrach: #SandyAid #NJ Volunteers needed Gowanus housing projects (430 Baltic St.) today to help serve hot meals to housebound fol ...',New York City,
266975475245649920,2012-11-09 18:48:08,b'RT @cbebk: Our chapel distribution center 274 Garfield is depleted. We need everything! Water flashlights C&amp;D batteries toilet paper ...',New York City,
266975446904733696,2012-11-09 18:48:01,b'RT @OccupySandy: #StatenIsland needs Spanish &amp; Tagalog speakers. #ConeyIsland &amp; Sheepshead Bay need Russian &amp; Spanish. #Sand ...',New York City,
266975305275670529,2012-11-09 18:47:27,b'RT @OccupySandy: #SandyAid - Sunset Park distribution hub is sorely in need of FLASHLIGHTS (bigger the better) BATTERIES (C&amp;D especi ...',New York City,
266973312184352768,2012-11-09 18:39:32,b'RT @_Lindsay__: NEEDED batteries/flashlights send to St. Jacobi Church 5406 4th Avenue or 520 Clinton Avenue Brooklyn. Light up some fam ...',New York City,
266972502985699328,2012-11-09 18:36:19,"b'RT @520ClintonOS: Needs at 520 Clinton KITCHEN 11/9: Dish Soap, Aluminum Chafing pans, Rubber Spatulas, Kitchen Shears, Recycling Bags # ...'",New York City,
266972480764248065,2012-11-09 18:36:14,"b'RT @520ClintonOS: Needs at 520 Clinton KITCHEN 11/9: Eggs, Mayo, Mozzarella, BIG cans Tuna, BIG cans Beans, Sliced Cheeses, Deli Meats # ...'",New York City,
266972179332231169,2012-11-09 18:35:02,b'RT @NYCSandyNeeds: NYC | Need food &amp; water in Rockaways? Go to Beach 51st St &amp; Rockaway Beach Boulevard or Red Fern Avenue &amp; ...',New York City,
266971839664885760,2012-11-09 18:33:41,"b'RT @520ClintonOS: We could use office supplies specifically index cards, pens, poster paper, and post its @OccupySandy #SandyAid'",New York City,
266971649881038848,2012-11-09 18:32:56,b'RT @TaimMobile: friday we will be at Midland Beach in SI:Father Capodanno Blvd &amp; Hunter Ave. giving out food for #sandyaid thanks to ...',New York City,
266971412898668544,2012-11-09 18:31:59,b'RT @AnonymousPress: Do you speak Russian? Russian speakers needed at the Park Slope Armory ASAP to assist evacuees from Rockaway #SandyA ...',New York City,
266870731395186688,2012-11-09 11:51:55,b'RT @pastormonrose: Looking for a gas station with gas in Central Brooklyn.  Talk to me people #sandyaid',New York City,
266704138090446848,2012-11-09 00:49:56,b'RT @KatieRotolo: @craigowens Craigery! Friends at @Airbnb are providing free shelter for #Sandy victims. Please RT #SandyAid #SandyHelp  ...',New York City,
266683427456176130,2012-11-08 23:27:38,"b'RT @ows_getmoneyout: #SandyAid - Sunset Park Distro Hub needs - Flashlights (bigger the better), batteries (esp C&amp;D), Tools, Shovels ...'",New York City,
266681137462648832,2012-11-08 23:18:32,b'RT @IOHNYC: Mold remediation class at 7pm at 520 clinton @520clintonOS #OccupySandy #WeGotThis #ows #sandyaid',New York City,
266680899230380033,2012-11-08 23:17:35,"b'RT @ICNYU: Join us for #SandyAid Relief Drive for Clothing, Food &amp; Blankets This Thursday &amp; Friday. Deets here: http://t.co/q4gX ...'",New York City,
266674524177694720,2012-11-08 22:52:15,b'RT @IOHNYC: Roving emergency Staten Island #FoodNotBombs in zone A tmrw has lots of food but needs volunteers for hurricane relief #Sand ...',New York City,
266673189562765312,2012-11-08 22:46:57,"b'RT @NYCSandyNeeds: MT \xe2\x80\x9c@nopowergreater: PS Armory (361 15th st) still needs sweatpants- larger sizes please!"" #SandyAid #SandyHelp #Sand ...'",New York City,
266671610763821056,2012-11-08 22:40:41,b'RT @kmscrew: Can you host an evacuee? Form is here: http://t.co/1pAGfJLI !!! #sandyvolunteers @Occuweather #occupysandy #sandyaid',New York City,
266667946145886208,2012-11-08 22:26:07,b'RT @ShiraKoch: Park Slope Armory shelter needs specific volunteers especially Russian speakers and overnights Sign up here: http://t.co/ ...',New York City,
266667837635063808,2012-11-08 22:25:41,b'RT @520ClintonOS: Gowanus Houses needs milk! Pls bring directl to 211 Hoyt Street. @OccupySandy #sandy #sandyaid #wegotthis',New York City,
266667284364398592,2012-11-08 22:23:29,"b""RT @rqskye: MT @bradlander Today's donation needs at #ParkSlope ArmoryYMCA, 361 15th St, #Brooklyn: http://t.co/sP9XVg9y #SandyAid #SandyNY""",New York City,
266667168400302082,2012-11-08 22:23:02,b'RT @OccupyIdeas: Volunteers &amp; donations needed for Coney Island #SandyAid trip this Saturday http://t.co/OYIW0LVx via @transdiaspori ...',New York City,
266628803562967041,2012-11-08 19:50:35,"b'RT @NYCSandyNeeds: .@OccupySandy hub (5406 4th Ave, BK) needs flashlights, batteries (C&amp;D), tools, shovels, 1st aid kits. #sandyaid  ...'",New York City,
266628561115422720,2012-11-08 19:49:37,b'RT @SandyRelief_GPT: @sandyrelief_GPT we have a 1400amp generator in Greenpoint.  Who needs it? We can get it down to whomever #sandyaid ...',New York City,
266614892147138561,2012-11-08 18:55:18,b'RT @JuliaFierro: Red Hook Initiative needs 100 volunteers asap. Pls head down to RHI at 767 Hicks Street &amp; ask for Gillian.\n@rhookin ...',New York City,
266614816125353984,2012-11-08 18:55:00,b'RT @AnonymousPress: Allergy friendly food needed in Staten Island. Details here: http://t.co/zmKnJb8Q  #sandyaid #sandyhelp #sirecovers  ...',New York City,
266614694410858496,2012-11-08 18:54:31,"b'RT @OCCUPYCARLISLE: #sandyaid 8th &amp; seagrit in far rockaway 200 homebound seniors water, canned food,TP contact onthegroundisDanny 7 ...'",New York City,
266612636647555072,2012-11-08 18:46:20,"b""RT @Montero: #NYC, @OccupySandy's interactive map of #SandyAid locations has been newly updated, check it out! http://t.co/pdFTAp1m #san ...""",New York City,
266611239122251776,2012-11-08 18:40:47,b'RT @rniacono: @enjoylifefoods\xe2\x80\x9c@NYCSandyNeeds\n: Allergy friendly food needed in Staten Island. Details here: http://t.co/g1DX5ogW #sandya ...',New York City,
266611163473780736,2012-11-08 18:40:29,b'RT @rqskye: Ongoing Need: 500+ Adult Depends SizeXL for low-incom Srs in NJ. Plz deliver 2 #SunsetPark DistroHub StJacobiChurch 5406 4th ...',New York City,
266611104967454721,2012-11-08 18:40:15,"b'RT @AnonymousZC: URGENT: #SandyAid 8th &amp; seagrit in far rockaway, 200 homebound seniors need water, canned food, TP contact Danny 71 ...'",New York City,
266532504750678016,2012-11-08 13:27:55,b'RT @OccupyStF: Help us continue our efforts by contributing so we can keep our vehicles fueled 2 deliver #sandyaid  https://t.co/umaPLUZ ...',New York City,
266440957640196096,2012-11-08 07:24:09,b'RT @OccupyHCC: MT @OccupySandy: #SandyAid Urgent Needs - 500+ Adult Depends Size XL for Low-income senior citizens in NJ. Send to Sunset ...',New York City,
266437095873208321,2012-11-08 07:08:48,b'RT @DataChunk: #SandyAidNJ Want to volunteer or donate? Check out this Google Doc spreadsheet:  https://t.co/440zWpgT #SandyAid #NJ #san ...',New York City,
266424910916755456,2012-11-08 06:20:23,"b'RT @PurpleGimp: Plz RT #SandyAid #Rockaway #ConeyIsland ""@InterOcc For Med. needs/requests contact SandyMedics@interoccupy.net or call 6 ...'",New York City,
266424862409633792,2012-11-08 06:20:11,"b'RT @DavGolProject: Temps are plummeting, snow is moving in along w hypothermia. Pass along this list of warming centers for #SandyAid: h ...'",New York City,
266424817136320515,2012-11-08 06:20:00,"b""RT @mammakayla: #Rockaway is flooding again in the Nor'Easter, Cross Bay Bridge is closed. Please help! #SandyAid""",New York City,
266376370031058944,2012-11-08 03:07:30,b'RT @NYCSandyNeeds: #OccupySandy: We have 800 meals at 1361 beach channel drive near Mott ave and red fern houses in far rockaway get the ...',New York City,
266376170877100034,2012-11-08 03:06:42,b'RT @OccupySandy: Have an urgent request for 500 XL Depends- please bring to Jacobi tomorrow &amp; let @tesselizaTC know that they have b ...',New York City,
266357052614516736,2012-11-08 01:50:44,b'RT @NYCSandyNeeds: Volunteers needed 10:30a at 2770  W. 5th Street in Sheepshead Bay to bring food/water up to residents on top floors.  ...',New York City,
266354763027841025,2012-11-08 01:41:38,"b""RT @AnonymousZC: #SandyAid | @NYCSandyNeeds DRIVER NEEDED to pick up food from 1177 Bedford Ave in Bed Stuy to Jacobi's second kitchen a ...""",New York City,
266354736578588672,2012-11-08 01:41:32,"b'RT @AnonymousZC: #SandyAid | @NYCSandyNeeds STATEN ISLAND: 192 Ebbitts St. has heat and charging stations, hot food. Just arrive. Eat an ...'",New York City,
266354503635329024,2012-11-08 01:40:36,"b'RT @FRANKCUNHAIII: @AIANational: AIA members in NJ, if you need temporary office space, contact @AIANJ  http://t.co/4wZOrpEb #AIARespond ...'",New York City,
266243505872068608,2012-11-07 18:19:33,b'RT @golesnyc: We are running low in our pantry at 638 6 St. #EastVillage; please bring non-perishable groceries. #SandyVolunteer #SandyAid',New York City,
266243422548021248,2012-11-07 18:19:13,"b""RT @OccupySandy: We're still cookin at St. Jacobi Church! Food needed: chicken, ground beef, bread, tuna, mayo, vegetables #SandyAid""",New York City,
266238532090228736,2012-11-07 17:59:47,b'RT @TheRyan26: @leahremini SandyAid Needs - RedHook Volunteer Hub needs volunteers with Childcare experience - 767 Hicks Street',New York City,
266188818728771585,2012-11-07 14:42:14,"b'RT @RebelCapitalist: MT @OccupySandy: #sandyaid Need industrial heaters &amp; generators. Please bring 2 Ocean Village, B57th st &amp; R ...'",New York City,
266175247923945472,2012-11-07 13:48:19,b'RT @SIrecovers: 24-hour city hotline run by the NYC Animal Planning Task Force for folks to find their beast friends   347-573-1561 #san ...',New York City,
266166973518446594,2012-11-07 13:15:26,b'RT @eduardoortiz: Have a vehicle? Can you do a food run to Staten Island today at 11:30am? Please let me know ASAP! #SandyAid Pls RT',New York City,
266157102911856640,2012-11-07 12:36:12,b'RT @owsguitarmy: JACOBI 5406 4th Ave needs food for #sandyaid: proteins and non-perishables http://t.co/MgxXElB6 PLEASE RT',New York City,
265937408309227521,2012-11-06 22:03:13,b'RT @Xcountry4sandy: FAMILY WITH INDUSTRIAL PUMPS.  FREE text address &amp; name to 347-236-6858 @interocc @OccupySandy @rhookinitiative  ...',New York City,
265937093182750720,2012-11-06 22:01:58,"b'RT @520ClintonOS: We need housing for 5 volunteer firefighters from Newton, MA for 4 days. Can anyone help out? #ows #SandyAid #Sandy #W ...'",New York City,
265937058084843521,2012-11-06 22:01:50,"b'RT @OccupySandy: NEED: Perishables, food for hot food prep at St Jacobis! #sandyaid'",New York City,
265937026698866689,2012-11-06 22:01:42,"b'RT @rqskye: #SunsetPark urgntly needs Bread,Cannd+Ready2EatFood(Cereal,FoodBarsEtc)BigFlashligh s,C+Dbatteries.5406 4thAve @ 54thSt #Bro ...'",New York City,
265934613648650241,2012-11-06 21:52:07,"b'RT @_Lindsay__: @LeahRemini Interactive Google Map shows drop off locs, food/warming centres, volunteer opps http://t.co/ktjuKED8  #Sand ...'",New York City,
265934462435606529,2012-11-06 21:51:31,"b""RT @rqskye: #SheepsheadBay has yet to receive assistnce; ppl cut off, no idea what's happening. http://t.co/v9btbeGG #SandyNY #SandyAid  ...""",New York City,
265934284039258112,2012-11-06 21:50:48,"b'RT @LeahRemini: \xe2\x80\x9cURGENT: ppl in Far Rockaway r getting sick. Need OTC meds, fever reducers &amp; winter gear #SandyAid 520 Clinton Avenu ...'",New York City,
265882133460041728,2012-11-06 18:23:35,"b""RT @pabrotherhood: Your help is needed today! Don't hesitate in donating food to the Mission at 401 E Girard #Sandy #SandyAid #Philly #o ...""",New York City,
265882025897099264,2012-11-06 18:23:09,"b""RT @RunKino: Who's free Sat &amp; Sun, &amp; wants to physically help clean up Brooklyn &amp; Staten Island for 26.2hrs? Pls join us! #S ...""",New York City,
265881742332792832,2012-11-06 18:22:01,b'RT @findwowhere: 11:57 #Long Beach NY - #RedCross Emergency Vehicle 1165 is on Chester St. Distributing hot meals #LI #sandyaid #sandy # ...',New York City,
265881687542607872,2012-11-06 18:21:48,b'RT @OccupySandy: Very busy here at 1836 cornaga ave far rockaway #sandyaid #sandyny spread the word 1045 nameoke st needs everything htt ...',New York City,
265881547188609024,2012-11-06 18:21:15,b'RT @findwowhere: VIA @kolotchayeinu Hot ready to eat food  esp meats needed ASAP in #Red Hook Cavalry Baptist Church 773 Hicks St #sandy ...',New York City,
265615949862952960,2012-11-06 00:45:52,"b""RT @AnonymousZC: MT @cyberpr: Went to John Jay HS #SandyHelp shelter and here's what they need 11-5-12 7:25pm http://t.co/Y4fvfM1K cc: # ...""",New York City,
265615910650408961,2012-11-06 00:45:42,b'RT @rqskye: TwoBootsOf #Brooklyn shuttling items. FB page: They need drivers + listed items: https://t.co/bn23quGW #SandyVolunteers #San ...',New York City,
265609669047906305,2012-11-06 00:20:54,"b'RT @rqskye: OccupySandy NY model getting set up for #SandyNJ. If you can help in #NJ, plz register: http://t.co/lHDleLJl #SandyAid #Sand ...'",New York City,
265603331660083201,2012-11-05 23:55:43,"b'RT @OccupyDisabled: #OccupytheStairs Brighton Beach 2770 West 5th St Brooklyn needs volunteers to take supplies to elderly, infirm - 20  ...'",New York City,
265603304485167104,2012-11-05 23:55:37,"b'RT @TDaneNYC: The folks on @Rooseveltisland need a gas donation for another van of #Sandyaid, any help? A gal or 2  #Sandyvolunteer @Mee ...'",New York City,
265596064885780480,2012-11-05 23:26:51,b'RT @omgbren: URGENT: 21 Sandy-Displaced Dogs And Cats NEED You To Adopt And Foster Them! http://t.co/8BLResKO via @gothamist #savethepup ...',New York City,
265595389397319680,2012-11-05 23:24:10,b'RT @mitgc_ny: No more clothing needed at 638 6th. St.--blankets &amp; heaters still welcome to keep our neighbors warm #SandyAid #EastVi ...',New York City,
265595189136093185,2012-11-05 23:23:22,"b'RT @TDaneNYC: The folks on @Rooseveltisland need a fuel donation for another van of #Sandyaid tomorrow, any help out there? @MicahKellne ...'",New York City,
265592850320859136,2012-11-05 23:14:04,"b""RT @pabrotherhood: We still don't have enough food to feed the hungry people of #philadelphia! Please bring us support at 401 E Girard # ...""",New York City,
265587548120821760,2012-11-05 22:53:00,b'RT @OccupySandy: #RedHook is serving dinner from now until 8:00pm at Calvary Church 773 Hicks St #SandyAid',New York City,
265587492592431104,2012-11-05 22:52:47,"b'RT @FEMAregion3: If you want to roll up your sleaves and pitch in with the #Sandy recovery, go to http://t.co/cOn797kL #SandyAid'",New York City,
265585138715488256,2012-11-05 22:43:26,b'RT @agreatbigcity: #SandyAid RT @RoadrunnerTalen: Spare blanket or comforter? Bring it to 419A 17th St for the elderly. No heat in the b ...',New York City,
265585088820027392,2012-11-05 22:43:14,b'RT @OccupySandy: Need thermals+ponchos for #Rockaways for upcoming storm. Deliver to 5406 4th Ave or 520 Clinton Ave in BK. #SandyAid #OWS',New York City,
265585027021172736,2012-11-05 22:42:59,b'RT @OccupySandyNJ: Looking to volunteer in #NJ? Register for our conference call tonight at 8pm! http://t.co/DGtjAQxD \n#SandyVolunteer # ...',New York City,
265579379126566912,2012-11-05 22:20:32,b'RT @AnonymousZC: Mobile medical vans in #NYC to help NYers still in their homes| Find one here: http://t.co/HJMPVf24 \xe2\x80\xa6 #sandyaid',New York City,
265576966768443393,2012-11-05 22:10:57,b'RT @steinberg: Blood drive @mtsinaishul begins in 20 minutes from 530-10pm. Go to 135 Bennett Ave to donate. #Wahi #Sandyaid',New York City,
265576294794801152,2012-11-05 22:08:17,b'RT @nicolecorre: Moonachie schols need chairs: #njsandy #sandyaid Sandy Relief Donation Sites in New Jersey - https://t.co/ws6UTXsx',New York City,
265575821715054592,2012-11-05 22:06:24,b'RT @tchoi8: #sandyaid @occupysandy needs people with laptops to help with communication. http://t.co/WF0zTFw3',New York City,
265575759589019649,2012-11-05 22:06:09,"b'RT @ensuinganarchy: "" URGENT MEDICAL NEED: #RedHook needs 8,000 Watt Generator ASAP to restore power to medical facility @RHookInitiativ ...'",New York City,
265574976021749760,2012-11-05 22:03:03,b'RT @pastormonrose: Gearing to hit #farrockaway #sandyaid on Wed. Anyone basement needs pumping out? Lets know so we can help      We hav ...',New York City,
265574734304010240,2012-11-05 22:02:05,b'RT @OccupySandy: URGENT: #sandyaid please email occupysandy@gmail.com if you can pick up a family in the rockaways NOW.',New York City,
265570624238391296,2012-11-05 21:45:45,b'RT @KMSieminski: NYers in need of shelter TONIGHT: Enter address: http://t.co/Z7LPvuRp  Call 800-733-2767 or text SHELTER &amp; your zip ...',New York City,
265551518432899072,2012-11-05 20:29:50,"b'RT @_Lindsay__: .@BrooklynCrab FREE soup,coffee Tues-Fri 12pm-5pm: heat,bathrooms, wifi &amp; outlets for charging #redhook 24 Reed St,  ...'",New York City,
265548705288040448,2012-11-05 20:18:39,b'RT @merchycs: Still needing bread&amp;blankets @ Community Center in 638 East 6th St (btw Ave B &amp; C). #SandyVolunteer #SandyAid #San ...',New York City,
265537768598429696,2012-11-05 19:35:12,"b'RT @AnonymousZC: MT @redcrossny: #Queens - @RedCross  Vehicle 2218 is at Broad Channel Park distributing chicken gumbo, milk &amp; orang ...'",New York City,
265535027507499010,2012-11-05 19:24:18,"b'RT @_Lindsay__: #RedCross Emergency Vehicle is distributing food @ 8th &amp; 15th streets in #Hoboken, NJ #SandyAid #SandyRelief @LeahRemini'",New York City,
