id,text,timestamp,user,location
795080240,"PLEASE Pray for my Mommie. Dearest. She's battling the big C and needs yr prayers to help with her pain. Love, Lashes & Lipgloss",2012-11-23 13:05:48,abellinny,Buffalo
30115594,"Just tried on a belt for a woman who needed help sizing out a gift for her skinny son. Jordan was the salesman, I w... http://4sq.com/TiQCFy ",2012-11-23 10:53:06,WhosNext905515,Buffalo
16271891,@SheilaMeeg I am? I was offering to help you out I hold men's hands all the time it'sto help you,2012-11-23 06:36:38,_AK,Buffalo
61636917,work in t minus 2 hours #help,2012-11-23 02:38:59,janelenoworyta,Buffalo
327119511,"“Blah, hopefully I just get drunk. Maybe not. Bad idea? Idk help! Lmao” lmaooo",2012-11-23 01:58:22,fvckjerry_,Buffalo
963501194,@poumziiey lmaooo & yes #thirds ! Can't help myself lol,2012-11-23 01:41:16,thrillist_26_,Buffalo
21884518,"@atbandre wish I could go help, I'm heartbroken!!",2012-11-22 23:58:26,sexelducation,Buffalo
291331886,Omg..I just woke up..the past few hours are a blur..there's food everywhere..someone help..,2012-11-22 23:58:25,scummings1387,Buffalo
230888919,"Can't help but think about it all the time , you know what's on my mind",2012-11-22 23:52:00,KIRB_GOTiii,Buffalo
444338220,When someone hands me wine I can't help but drink it like a shot...I just wana party,2012-11-22 20:58:59,djScottAndrew,Buffalo
291331886,John is talking politics..god help us,2012-11-22 20:54:14,scummings1387,Buffalo
50193515,HELP my coffee maker is broken and Tim hortons is closed and I neeeeeeeeeed coffee STAT,2012-11-22 19:38:29,alavish,Buffalo
274265979,Just donated mad food to the City Mission of Niagara Falls for families that are in need of a little help #greatestfeeling #help,2012-11-22 17:12:30,Jinn_son,Buffalo
268639555,@MGwathney Dude I'm gone help you fill out some job apps because you needa get likee mee. Ctfuu.,2012-11-22 17:10:52,CanddiiDropp,Buffalo
144609618,@KatiexRupp Hey stupid!  Wake the fuck up and help your mom for thanksgiving!!!  Don't be a douche!,2012-11-22 17:07:49,Pianoman1921,Buffalo
71852320,#MentionSomeoneYourThankfulFor @Presh_Monet For Helping Me When I Needed Help & For Being Byside & Taking Me Out The Situation I Was :),2012-11-22 14:50:35,Amiray_Jones,Buffalo
517186219,My mom trying to make me help her cook ALL THAT FOOD!,2012-11-22 14:49:13,Gods_Intern,Buffalo
507537371,My mom keeping askin to help her ctfu,2012-11-22 13:37:21,MRSAyala2,Buffalo
611889564,I thought listening to some pandora would help me sleep #nope,2012-11-22 10:20:14,MeghanEdwards11,Buffalo
227568611,@marissaaaab @gabalaa I'm already scared #help,2012-11-22 03:21:24,keanu_mcgouvz,Buffalo
376195677,OH NO SOMEONE HELP!,2012-11-22 01:36:28,TopSpinJay,Buffalo
785115462,I can't help it,2012-11-22 01:02:17,Cavity_Sweet_P,Buffalo
425527087,My sister showed up@my work 7 hrs b4 I expected her to and completely surprised me.  So nice to have her help with so many tasks.,2012-11-22 00:20:15,teritup123,Buffalo
16271891,@SkylerRaee it help?,2012-11-21 23:05:05,_AK,Buffalo
327119511,"Wish I could do more to help, I don't like seeing her like this.",2012-11-21 20:44:43,fvckjerry_,Buffalo
183474174,BVS Adoption can help you! There are many loving families waiting to adopt. (@ Baker Victory Services Adoption) [pic]: http://4sq.com/WkqibE ,2012-11-21 20:32:42,MongooseMarcia,Buffalo
785115462,About to help my grandmother peel the greens,2012-11-21 18:43:28,Cavity_Sweet_P,Buffalo
425527087,I hope all the men out there are gonna help with Turkey dinner and clean up.  It's not just a woman's job so step up.,2012-11-21 18:39:05,teritup123,Buffalo
23377240,"If you give me what I want, there won't be a problem. I'm spoiled, I can't help that.",2012-11-21 16:44:16,JulieJakiel,Buffalo
726226303,#thingsthatmakemesmile seeing people go out of their way to help old people ,2012-11-21 16:37:28,katiesemanski,Buffalo
785115462,My bae gone help me out ctfu,2012-11-21 14:33:26,Cavity_Sweet_P,Buffalo
277560575,@ScottyDunleavy @trhersey3 @jongould9 I miss everything about that damn arena. Seeing it everyday doesn't help.,2012-11-21 04:29:00,DSims3,Buffalo
185103776,Orrr... “@CanYouCheckMe: I can help. “@blahBOOMbow_: Sexual frustration is a silent killer!””,2012-11-21 04:03:13,longlivejadee,Buffalo
94463603,@bonzodog9 @danny_pods thanks for the help!,2012-11-21 02:44:30,dford7707,Buffalo
133515984,"I just lost one of the best friends i ever had, & it Doesn't help that #JackFrost is on. God damnit.  Why!!!!!!!!!!",2012-11-21 00:11:31,pfflindsyadigg,Buffalo
457207264,@FabianRolle6 smh u need help badly,2012-11-20 23:18:05,Ching__a__Ling,Buffalo
326799392,@christinajhuynh or the fact that we openly have no idea what she's talking about #HELP ,2012-11-20 18:42:21,ShannonIrish2,Buffalo
158443907,I spiked my coffee with Bailey's to bring to work but it is not enough send help please,2012-11-20 18:36:24,dragonladyB17,Buffalo
295452228,I need a fucking job so I could buy lots of Christmas presents .... Help me out someone #please #asap,2012-11-20 18:32:14,OrtizEddie,Buffalo
17129743,Falls gets help in fight against crime http://bit.ly/T9OBs9  via http://outside.in/14072 ,2012-11-20 18:16:43,14072,Buffalo
155416148,"Lets just cut the middle man and mail me my homework and tests, I'll do my work with the help of Google.",2012-11-20 15:23:36,drawntosenia,Buffalo
507537371,Somebody came help me ..,2012-11-20 15:12:03,MRSAyala2,Buffalo
234607559,You can only help someone that wants to be helped!,2012-11-20 07:29:18,daydaysquared,Buffalo
785115462,But I'm waiting for ma sis ash to help me out,2012-11-20 06:34:10,Cavity_Sweet_P,Buffalo
785115462,I really need help,2012-11-20 06:32:49,Cavity_Sweet_P,Buffalo
785115462,“@Kaschley_Moet: “@Cavit_Sweet_P: Crying dont help shit..”it jus make ya head hurt lol”seriously&make ya nose snotty fuck that shit lmao,2012-11-20 05:59:37,Cavity_Sweet_P,Buffalo
785115462,Crying dont help shit..,2012-11-20 05:39:30,Cavity_Sweet_P,Buffalo
327119511,“@JustDhat_Gurl: Dude I Really Need Help Lol Im Struggling ”Copy Daniel or Tristan dude! Lmao,2012-11-20 04:42:57,fvckjerry_,Buffalo
327119511,"@JustDhat_Gurl Aww hell nah! Dehoff's homework is hard as hell! Lmao, can't help ya.",2012-11-20 04:17:48,fvckjerry_,Buffalo
516916181,"I annoy my sister sooo much but I can't help it, it's really entertaining and she isn't allowed to hate me ” #sistaprobs @am_bammmmm",2012-11-19 23:44:10,JadeAmoia,Buffalo
323323026,"I gotta bad habit of spendin $$$ , i cant help it ..",2012-11-19 22:33:16,xDream_Chaser,Buffalo
251868687,Missing hockey badly. Will watching Miracle help or hurt me?,2012-11-19 20:24:52,JJ_Calabrese,Buffalo
327608338,@s_helbee I'm sorry I'm not a bad bitch like you :( help me learn new things,2012-11-19 20:23:20,ClaireseMcLain,Buffalo
445821139,@GabyChristian ill be glad to help out :),2012-11-19 19:31:15,hklimo,Buffalo
279812674,Can I help this bitch with the staring problem?,2012-11-19 19:28:02,Gabeeeybby,Buffalo
707567647,@alyssaallerton luck won't help i'm probably one of the only black girls he'll have seen in months. #blackgirlproblems lol. And i'll try.,2012-11-19 17:40:16,NiggahDrea,Buffalo
371718625,@raylewis52com are you familiar with hyperbaric chambers? They help you heal way faster!! Look into using one . We need you back ASAP!!,2012-11-19 04:52:08,JsdEdge,Buffalo
510838457,@Kyjah_Lovee :( can you help me get 1 ?,2012-11-19 03:12:26,_AdornJustice,Buffalo
594843473,@halstormm can't help it we have a amazing friendship I'm so glad to have you Hal's you always know what to say!<3,2012-11-19 02:54:24,kalimckerra,Buffalo
194993825,And 70% of my grade is from tests witch doesn't help ,2012-11-18 23:38:47,LaurenHelf,Buffalo
55565871,We really can get through anything. At the end of the day I can't help but love you.,2012-11-18 21:51:11,ashleewaker,Buffalo
22258492,All these menfolk! Can someone help me screw in a bulb? (@ The Home Depot) http://4sq.com/S3QvwI ,2012-11-18 18:23:10,Sushia,Buffalo
91868451,"@tEsSaSzAkAcS yuuuus I saw your brother yesterday, made him help me pick out something for my baby brother to wear haha",2012-11-18 15:49:18,D_dwagz,Buffalo
10775732,Rachel's confirmation ! @ 9am omg we actually made it on time! (@ Our Lady Help of Christians w/ 2 others) [pic]: http://4sq.com/T9EOWd ,2012-11-18 13:56:11,_Jason_Wallace,Buffalo
325124354,@BuffaloEats Pan American grill was great tonight! Food and drinks....server needs a little help though #pleasantlysurprised,2012-11-18 04:57:41,SteffyWood147,Buffalo
579449646,If one more awkward girl awkwardly flirts with me today I am going to cry. #nightshifts #help #NT,2012-11-18 01:38:32,DoubleyewVee,Buffalo
430339805,Bored wanna stuff my face with candy cookies cake anything sweet  #HELP,2012-11-18 00:36:10,McAndrewEmma,Buffalo
49803569,"@Steven_Jones95 Next time you need help, now you know where to go.",2012-11-18 00:21:09,rachellearn_,Buffalo
55565871,Need ideas for what to do tonight! Seriously. Help a sister out.,2012-10-12 23:02:39,ashleewaker,Buffalo
43702898,Not one but two customers in Walgreens asked if I could help them..and one only spoke Spanish...wtf..I don't work here! ,2012-10-12 21:02:11,IsabelTrillizio,Buffalo
112319705,@_JMoye don't do it. I see shit when I take it. I guess it doesn't help that I drank champaign n cranberry juice either ,2012-10-12 18:55:18,ShaeJoStar,Buffalo
285074914,"My air pressure light has been on for waaay to long, I need a man to help me with vehicle maintenance. #dadknows",2012-10-12 16:00:41,NixRuehl,Buffalo
315541591,Somebody please some charge my phone.... It's literally been dead all night... I only have 40% now and that was borrowed #HELP,2012-10-12 12:37:12,4Ever_Chocolate,Buffalo
727260378,@AlyssaNicoleHoe can't help it #yo,2012-10-12 02:29:04,Smokey_DaBear_,Buffalo
425527087,Organizing a food drive gives me so much joy.  Hoping to help an important cause.  Everybody should be inspired to help their local pantry.,2012-10-12 00:28:21,teritup123,Buffalo
26110129,@XtopherR I can't help it. And it's really because I haven't had any fried chicken since like 15 minutes ago.,2012-10-11 19:38:34,joshuaspellman_,Buffalo
358422753,@Michael_Fabiano fabs I need your help! I have Brady and Rogers. Should I trade Brady and burleson for demar Thomas and Reggie bush??,2012-10-11 19:36:48,AnthonyDeak,Buffalo
336675628,@cassieborden you are so demanding...I can help you out,2012-10-11 19:26:29,matthewfahs_,Buffalo
249412555,"@jaceyleediez Orange Cat to the rescue, hun! :D #coffeecoffeecoffeeeeeee",2012-10-11 15:44:04,giirlboo,Buffalo
557051599,"If anyone needs a math tutor, i can help you ! #lovemath",2012-10-11 12:03:33,kalilisiecki,Buffalo
279812674,WHY do creepy guys still insist on messaging me on Facebook? #help,2012-10-11 04:14:37,Gabeeeybby,Buffalo
43702898,@lyssarcherrr12 WHAT YA NEED ME TO HELP YA WITH?,2012-10-11 03:17:58,IsabelTrillizio,Buffalo
45678757,"Even when it's past bedtime, I still love when my sister calls and asks me for Anatomy help/advice/encouragement/joy-sharing.",2012-10-11 02:53:49,_erinPAC,Buffalo
214754370,Baby girl you are a star and I cat help but wait,2012-10-11 02:48:39,The_Fresh_Goods,Buffalo
394457979,@JConte_Yes_Sir I love that your so smart when it comes to dieting & working out. Your always willing to help everyone #yourpassion,2012-10-11 01:44:49,ChristineConte1,Buffalo
26110129,@davidrbenko its because we're both awesome. We can't help it.,2012-10-11 01:37:22,joshuaspellman_,Buffalo
287353534,"If murdering cardinal o'hara 3 games in a row can't help my mood, I don't know what will.",2012-10-11 00:10:36,alexwarthling,Buffalo
459242638,@a_szabz I know I hate it. I even drank protein shakes twice a day and worked out and it didnt help lol,2012-10-10 23:51:55,chel_seaaas,Buffalo
55565871,Need ideas for what to do tonight! Seriously. Help a sister out.,2012-10-12 23:02:39,ashleewaker,Buffalo
43702898,Not one but two customers in Walgreens asked if I could help them..and one only spoke Spanish...wtf..I don't work here! ,2012-10-12 21:02:11,IsabelTrillizio,Buffalo
112319705,@_JMoye don't do it. I see shit when I take it. I guess it doesn't help that I drank champaign n cranberry juice either ,2012-10-12 18:55:18,ShaeJoStar,Buffalo
285074914,"My air pressure light has been on for waaay to long, I need a man to help me with vehicle maintenance. #dadknows",2012-10-12 16:00:41,NixRuehl,Buffalo
315541591,Somebody please some charge my phone.... It's literally been dead all night... I only have 40% now and that was borrowed #HELP,2012-10-12 12:37:12,4Ever_Chocolate,Buffalo
727260378,@AlyssaNicoleHoe can't help it #yo,2012-10-12 02:29:04,Smokey_DaBear_,Buffalo
425527087,Organizing a food drive gives me so much joy.  Hoping to help an important cause.  Everybody should be inspired to help their local pantry.,2012-10-12 00:28:21,teritup123,Buffalo
26110129,@XtopherR I can't help it. And it's really because I haven't had any fried chicken since like 15 minutes ago.,2012-10-11 19:38:34,joshuaspellman_,Buffalo
358422753,@Michael_Fabiano fabs I need your help! I have Brady and Rogers. Should I trade Brady and burleson for demar Thomas and Reggie bush??,2012-10-11 19:36:48,AnthonyDeak,Buffalo
336675628,@cassieborden you are so demanding...I can help you out,2012-10-11 19:26:29,matthewfahs_,Buffalo
249412555,"@jaceyleediez Orange Cat to the rescue, hun! :D #coffeecoffeecoffeeeeeee",2012-10-11 15:44:04,giirlboo,Buffalo
557051599,"If anyone needs a math tutor, i can help you ! #lovemath",2012-10-11 12:03:33,kalilisiecki,Buffalo
279812674,WHY do creepy guys still insist on messaging me on Facebook? #help,2012-10-11 04:14:37,Gabeeeybby,Buffalo
43702898,@lyssarcherrr12 WHAT YA NEED ME TO HELP YA WITH?,2012-10-11 03:17:58,IsabelTrillizio,Buffalo
45678757,"Even when it's past bedtime, I still love when my sister calls and asks me for Anatomy help/advice/encouragement/joy-sharing.",2012-10-11 02:53:49,_erinPAC,Buffalo
214754370,Baby girl you are a star and I cat help but wait,2012-10-11 02:48:39,The_Fresh_Goods,Buffalo
394457979,@JConte_Yes_Sir I love that your so smart when it comes to dieting & working out. Your always willing to help everyone #yourpassion,2012-10-11 01:44:49,ChristineConte1,Buffalo
26110129,@davidrbenko its because we're both awesome. We can't help it.,2012-10-11 01:37:22,joshuaspellman_,Buffalo
287353534,"If murdering cardinal o'hara 3 games in a row can't help my mood, I don't know what will.",2012-10-11 00:10:36,alexwarthling,Buffalo
459242638,@a_szabz I know I hate it. I even drank protein shakes twice a day and worked out and it didnt help lol,2012-10-10 23:51:55,chel_seaaas,Buffalo
559741351,@raul_torres21 I need help!!,2012-10-10 23:43:16,Amberlynnx0xooo,Buffalo
559741351,@raul_torres21 omg thank you so much! I just need help with a few more sentences! I guess I'll start doing work in that class,2012-10-10 23:05:25,Amberlynnx0xooo,Buffalo
342978717,@_Dreaming_BIG I can't help it im the only one that loves myself. :),2012-10-10 23:02:12,UlyseesRodgers,Buffalo
559741351,@raul_torres21 in the morning I have a few sentences down if I go to your locker will you help me with the Spanish?,2012-10-10 22:53:44,Amberlynnx0xooo,Buffalo
42749487,"@ScottBaio Is it bad that I am 40 watching your new show on a childrens network? Lol..can't help it, watched all your shows growing up!!",2012-10-10 21:34:17,cindycif,Buffalo
135721787,@RachelleNee @amandaudreyc LOL!!! Hahhaha cos I can't help it but look. Girls in the gym here. Really want beauty more than life.,2012-10-10 21:04:31,lyradec,Buffalo
445821139,@kirby_689 and why when u try to help someone cause they want u too and then be mean to u about it lol,2012-10-10 20:26:56,hklimo,Buffalo
33570850,"@ofviceandvirtue lmao ""help me im poor"" #favoritebridesmaidsquote",2012-10-10 18:59:01,lindzaayy,Buffalo
194157721,@Laura_Imm I wouldn't even bother not like it's can help us learn anything anyway,2012-10-10 17:53:52,justinshanley,Buffalo
108798459,So tired I'm gonna fall asleep in class  it doesn't help that it's cold and dreary outside ,2012-10-10 15:00:26,MoBenny,Buffalo
370485917,This is kind of a scary situation I'm on but at the same time I can't help but laugh at my stupidity,2012-10-10 14:46:29,_allieglover,Buffalo
214754370,@Stephaniie143 I can't help it usher was singing to me real quick,2012-10-10 14:20:24,The_Fresh_Goods,Buffalo
30220326,I have the best boyfriend ever who will wake up before 6 am to help me with my migraines and make me feel better :) @ExitMusicCory thanks!!!,2012-10-10 12:10:30,heybrittanyjane,Buffalo
33664914,@Taj_DaBoss  soo I need you to help me build my music collection,2012-10-10 05:36:50,Dimpleuniverse,Buffalo
407218712,@DiZZyEmmA_24 sorry lol can't help it!,2012-10-10 02:24:02,sarahshiver1,Buffalo
374801416,@B_Mann24 I didn't do my test corrections... Becky I need help hahaha,2012-10-10 01:28:34,JBecks_57,Buffalo
25571206,Someone help me study for this Deviant Behavior exam I have tomorrow. GO.,2012-10-10 00:11:22,theangrygt,Buffalo
480113474,@GavinEvancho @monica_marchese i know! Haha these things just pop into my head i can't help it,2012-10-09 22:26:32,yolandalandra,Buffalo
428476156,@JessDaig72 it's supposed to help people balance better.  Like it helped you today!  #dumpedover,2012-10-09 21:29:01,ShellyLynneC,Buffalo
31846166,@joshuaradin Your probably at @TheEllenShow now! I am hoping you can help support my story & help give it to Ellen! Means so much to me! <3,2012-10-09 20:43:59,Italia8181,Buffalo
31846166,https://www.youtube.com/watch?v=pj-dJFUTB70&feature=youtube_gdata_player … Please watch @joshuaradin & help get my story to @TheEllenShow I am so glad your following me! Your amazing! #dream,2012-10-09 20:33:12,Italia8181,Buffalo
515083851,This is my cry for help,2012-10-09 20:25:29,Roxie_HeartXOXO,Buffalo
210353392,My papa is getting into a fight at Tim hortons right now. So help me god hhahahha,2012-10-09 18:41:57,L3Xii_716,Buffalo
423603826,"@Michitr3 thanks, we had help lol",2012-10-09 18:20:11,Zully_babby,Buffalo
567321019,@maxoestereich ahh!! Poor kitty can't help who their owner is!,2012-10-09 18:06:46,Madeline_Rose10,Buffalo
245115244,"@HollaPow22 hahahah the foam roller,glad I could help! #rollitout #feelthestretch",2012-10-09 16:40:59,Jess_Novo25,Buffalo
245115244,@HollaPow22 whatever ya gotta tell yourself to help sleep better at night! GO GIANTS:) #endofconvo #nocomeback #bye,2012-10-09 16:18:43,Jess_Novo25,Buffalo
10775732,"I'm at Buffalo Airport Crash Fire Rescue (Cheektowaga, NY) [pic]: http://4sq.com/VJTxsp ",2012-10-09 13:17:22,_Jason_Wallace,Buffalo
333143433,@LilAlyssaQ I'm here for you when you're ready to accept help #TrueFriend,2012-10-09 04:28:13,CallaDactyl,Buffalo
22992509,@RealSkipBayless these jets have more problems then who starts at QB I'm not sure saint Tebow could help this team win they stink,2012-10-09 03:43:33,JHMartin77,Buffalo
115191711,Do you need a styLess on a budget. I can help you. Follow http://po.st/ICUksf ,2012-10-09 01:54:43,jusfashion,Buffalo
55720365,"You Better Cut That Shit Out Foh “@bbythug187: I'm a very big FLIRT. Idk, why I just do. I can't help it. Thanks dad smh”",2012-10-09 01:08:47,TheRealKhalil5,Buffalo
22992509,@RealSkipBayless you realize that Tim Tebow has never won a game by himself he needs his teammates to help that's way Denver was successful,2012-10-09 00:56:21,JHMartin77,Buffalo
497930580,@TheGr33k @btopher95 Owen Daniels to the rescue!!,2012-10-09 00:38:26,mcollard17,Buffalo
75836233,@cesarmillan really need help with my Cane Corso !!!,2012-10-09 00:37:19,joediesel250,Buffalo
88779330,"""@BestMovieLine: “I can’t help you if you don’t even know who you are.” –Caterpillar ‘Alice in Wonderland’ 1951""",2012-10-08 23:02:44,KristenMarieOh1,Buffalo
445962600,I really be horny af for no reason I need sum help  lol,2012-10-08 20:42:05,FreeGmoney173,Buffalo
330776660,Just realized my spare car keys are in my car. That's really gonna help me someday. #BeckyIsSuperStupid,2012-10-08 20:32:35,Suuper_Cute,Buffalo
277560575,@DMB_Fonz_fanz Thank you.. And yes I think a Cards win might help.,2012-10-08 20:00:47,DSims3,Buffalo
424738302,@meggieeileen I hate it rescue meeeeeee,2012-10-08 18:34:12,SarahWoloson,Buffalo
33238876,KIDS HELP PHONE Toll free: (1-800)-668-6868,2012-10-08 18:20:21,JustinPrestonn,Buffalo
19304692,Canadian Thanksgiving. Help me. (@ Walden Galleria Mall w/ 7 others) http://4sq.com/SINuUm ,2012-10-08 17:42:05,ecollins7,Buffalo
106544206,"@vlenk @thehoneydaniels 
Sometimes even tho ur having a good time, u can't help but 2 stop & think about how much u miss the old times.",2012-10-08 16:22:08,Glosser13,Buffalo
435366053,St. Anthony is not answering my prayers  #help,2012-10-08 14:42:21,KaylaRaphael,Buffalo
557051599,"“@8_Semesters: I wanted to defriend you, but your pictures and status updates help me feel better about myself” this is for you  #perfect",2012-10-08 06:22:44,kalilisiecki,Buffalo
539154664,Should I get my nose re pierced? #help pic.twitter.com/aQumaRPk,2012-10-08 02:51:37,Jackie_Jugs,Buffalo
52788970,@hsimon62 @jeremywgr maybe saying they suck in different languages will help fill the 4 hours,2012-10-08 02:09:14,tjgwitt,Buffalo
768850700,"I took a shower 3 times today my mom said I'm going to dry out my skin lmao , I can't help it that I like to be CLEAN",2012-10-08 01:45:26,BaeShante_,Buffalo
211641274,"Easy day with extra help at work. 
#ohJAM",2012-10-07 14:22:46,JSplendid,Buffalo
527055397,I needa learn how to move on #help #attachmentissues,2012-10-07 03:16:47,Sahibrizvi,Buffalo
108267035,@jakobcrissafur I'm jus tryin to help :( semen is healthy.. it contains protein and vitamins :),2012-10-07 00:03:56,Bobs_Drunk,Buffalo
792545418,Where to drink tonight? Hmmm #decisions #help fusion possibly ??,2012-10-24 23:52:15,Wolfley_,Buffalo
539154664,Bitches I'm bored @nora_badonk @WhoaFelicia ! #help,2012-10-24 20:36:20,Jackie_Jugs,Buffalo
295369521,@mhsjrotc I need to know today if any cadets are willing to come before or stay after the social to help set up and take down.,2012-10-24 19:23:19,amberswartwood,Buffalo
127742323,How can you understand something that you never had? If you let me I can help you out with all of that. #Girlletmeloveyou,2012-10-24 18:12:30,kremer_matt,Buffalo
341916237,@kkirchgraber @corin_elizabeth and somehow he thinks that would help the situation. He should stick to the apprentice.,2012-10-24 17:39:28,nateholme,Buffalo
325106003,@_letsgetdrunk omg that video! That class was awful and didn't help at all,2012-10-24 16:56:08,Jessica_LynnXx,Buffalo
16989463,"Help Desk Manager - #Amherst , NY (http://tinyurl.com/99y34ed ) Get Technical Support Jobs #TechnicalSupport #jobs #job #GetAllJobs",2012-10-24 16:30:51,GetTecSuppoJobs,Buffalo
242788015,@Rozayy_Babyyy yup ! But you gon have to like come to my house and help me fill out the app ! ,2012-10-24 16:30:30,NaeThickness,Buffalo
61835345,@courtjustus I can definitely help you!! #plaidexpert,2012-10-24 14:51:53,julie823,Buffalo
539154664,Just want to figure out what to do for the rest of by life because I'm sick of this school shit! #help,2012-10-24 13:51:37,Jackie_Jugs,Buffalo
54625126,@KhadeneJarrett I just e-mailed Mrs.Smallwoode asking for help -__- lol,2012-10-24 13:47:17,DanasiaRenee,Buffalo
158443907,"We are seriously not hiring seasonal help. Seriously. Dear Boss, why must *I* suffer for your self-loathing???",2012-10-24 13:38:46,dragonladyB17,Buffalo
54625126,If I don't pass chemistry and chemistry lab....... So help me God!!!,2012-10-24 13:34:04,DanasiaRenee,Buffalo
18137287,"@danakais Help @Buppalo ""be good"" the next couple of months! #begood",2012-10-24 13:06:31,JoeGrabianowski,Buffalo
102252952,Buffalo Law Department to help homeowners facing foreclosure - http://bit.ly/Tfjyh3  #Buffalo #NewYork,2012-10-24 11:41:01,topix_ny,Buffalo
455145979,"Nahh For This Step Expression Show We Performing For Next , I Need To Make Up A Dance. I Wish I Had Some Outside Help Though .",2012-10-24 02:54:24,quran_malik,Buffalo
56008552,.@maddow Mitt Romney needs professional help. The man is a pathological liar.,2012-10-24 01:06:12,sistermoon50,Buffalo
537796017,@AmerksHockey @firstniagaractr  team looks good but need a little power play help,2012-10-24 00:24:03,Garrett_Meegan,Buffalo
630045117,@isabellgracee and it doesn't help they look ugly as fuck doing it.. #helpthehipstaaahs,2012-10-23 23:44:27,kaney_jordan,Buffalo
390526240,Help.  I need tickets for game 1. Or 2 in Detroit,2012-10-23 23:08:25,chasf350,Buffalo
792545418,Where to drink tonight? Hmmm #decisions #help fusion possibly ??,2012-10-24 23:52:15,Wolfley_,Buffalo
539154664,Bitches I'm bored @nora_badonk @WhoaFelicia ! #help,2012-10-24 20:36:20,Jackie_Jugs,Buffalo
295369521,@mhsjrotc I need to know today if any cadets are willing to come before or stay after the social to help set up and take down.,2012-10-24 19:23:19,amberswartwood,Buffalo
