id,text,timestamp,user,location
15935032,@Digilant is hiring- looking for a Boston based marketing whiz...Let me know if you can help! #jobs #online #advertising,2012-10-18 13:16:53,timwilson1000,Boston
154543806,"(MA) shawneramone commented on trip ""Lower Mystic lake smallie fishing"". Sorry Kman I can&#39;t help myself. Sam it http://bit.ly/OJz8Ri ",2012-10-18 12:20:02,usfishfinder1,Boston
97559123,Please come help end childhood stroke @Aly_Raisman !,2012-10-18 22:52:29,tinyytinna,Boston
165524230,@Aly_Raisman please come and support my bestfriend @tinyytinna to help to raise stroke awareness!! It would mean the world to her,2012-10-18 22:31:11,kwolinski3,Boston
97559123,Help end childhood stroke meet childhood stroke survivors @Aly_Raisman please come and support #endstroke #stroke #AlyCome,2012-10-18 22:24:14,tinyytinna,Boston
131966514,What's to eat at white hall. Someone help.,2012-10-18 22:01:27,mikeykauf,Boston
799086546,we fuss & fight then the next day we tight this is crazy boy we need some help,2012-10-18 21:55:34,NayGawd,Boston
203787940,@Laura_lds07 did u help out ?,2012-10-18 21:48:06,JV098,Boston
308230165,Is it crazy that I made a ven diagram to help me see and understand both sides of the #nhl labor dispute and lockout?? #nolife,2012-10-18 21:04:13,_jesseeka,Boston
305278033,"@klam1219 calls, remembers I'm at work, then texts me saying ""I NEED HELP CHOOSING NAIL POLISH :("" are you serious HAHAHA <3",2012-10-18 20:36:22,angwangg,Boston
253161580,"Why do Indians always look at me funny when I'm in their stores, I'm here to help!",2012-10-18 18:57:07,dan_martn,Boston
614782462,I'm really excited for #Celtics season to start. But I can't help shaking this (irrational?) fear that KG and Pierce will start sucking,2012-10-18 17:37:33,aktualiak,Boston
467706727,I'm to the point where I'll so anything to not be sick anymore #HELP,2012-10-18 17:18:57,JizzyJaz721,Boston
40124380,"Out on BU shoot for @eivnews. Tripod on left arm, DVXcam pack strapped back, academic backpack right. If you see me, help.",2012-10-18 16:34:25,PointJules,Boston
245343743,"""I need your help, I can't tell you what it is you can never ask me about it later &were gonna hurt some people..whos car are we gonna take""",2012-10-18 15:51:09,chels_scola,Boston
116800731,Help!  Friend needs funky flowers for a Halloween centerpiece. Calling on @RickCanale and Exotic Flowers for suggestions!,2012-10-18 15:23:53,RingPRgirl,Boston
76147467,@caulkthewagon ill help in exchange for a shower?,2012-10-18 15:14:25,sunflwer1975,Boston
35198973,"come on tums, please help.",2012-10-18 14:51:07,rachelmwatts,Boston
219724046,Oh... i thought Lumia would help Nokia reverse its situation too http://www.nytimes.com/2012/10/19/technology/nokia-posts-loss-as-smartphone-sales-lag.html?partner=socialflow&smid=tw-nytimesbusiness&_r=0 …,2012-10-18 14:44:08,yilungu,Boston
18787640,Help me Pumpkin Spice Latte...you're my only hope. (@ Starbucks) http://4sq.com/Tw8YhP ,2012-10-18 13:33:34,BUDiningService,Boston
15935032,@Digilant is hiring- looking for a Boston based marketing whiz...Let me know if you can help! #jobs #online #advertising,2012-10-18 13:16:53,timwilson1000,Boston
154543806,"(MA) shawneramone commented on trip ""Lower Mystic lake smallie fishing"". Sorry Kman I can&#39;t help myself. Sam it http://bit.ly/OJz8Ri ",2012-10-18 12:20:02,usfishfinder1,Boston
347508855,"Help wanted in Peabody -Boston Herald http://yatown.com/news/Needham-Corner,Peabody,MA/Help-wanted-in-Peabody?pb=Boston+Herald&lo=Needham-Corner%2CPeabody%2CMA&sn=There+was+a+time+when+the+only+reason+football+coaches+left+their+positions+during+the+season+was+due+to+either+illness+or+off-the-field+issues...&vi=y&ti=Help+wanted+in+Peabody&xu=http%3A%2F%2Fbostonherald.com%2Fsports%2Fhigh_school%2Ffootball%2Fview%2F20221015help_wanted_in_peabody&src=tw … #NeedhamCorner #Peabody #MA",2012-10-18 10:44:33,yatown_news,Boston
381240553,“@CC_ciroc_boii: She call me crazy but atleast she calls me”she call me daddy cuz she cant help but call me!,2012-10-18 05:32:58,Mr_Skeffington,Boston
19459171,@be_fury 20 help,2012-10-18 03:01:45,cart3rr,Boston
330696086,Omg paranormal activity 4 commercial #scared #help #dying #bye,2012-10-18 02:39:12,ColleenMarini,Boston
28399278,@HootSuite_Help There must be more to it than just a missing landscape mode?,2012-10-18 02:27:52,sympmarc,Boston
28399278,@HootSuite_Help Yes please. Just upgraded to an iPhone 5 and I'm hootless. This is not good.,2012-10-18 02:22:52,sympmarc,Boston
20193187,@HootSuite_Help thank you,2012-10-18 02:13:02,hdlevy,Boston
364585997,Some one call me real quick to help me out with these rivers and shit for Mr.long,2012-10-18 02:11:28,FlyGuyPapii,Boston
747044558,"@Phillygirl1441 @tpm @TeamRomney 
President can't help but tell the truth. Sorry if Mitt's son can't handle the truth.",2012-10-18 01:42:01,CPC1969,Boston
20193187,@HootSuite_Help any fixes yet for the rotation issue?,2012-10-18 01:34:32,hdlevy,Boston
398801915,@KeepShitCool thanks for the help,2012-10-18 01:15:54,Messiah_13_,Boston
701503818,also I'm having a heart attack so I can't walk ..tmlt #help,2012-10-18 01:12:56,princesscathiee,Boston
611297413,Sometimes chicks are just really ghetto slut ... They can't help it #babyphat #ecoRed #holla,2012-10-18 00:51:13,ZanetiSpaghetti,Boston
97559123,This might be hard to understand but I don't wanna like you anymore so texting you everyday won't help #ugh #whatever ,2012-10-18 00:21:21,tinyytinna,Boston
709078177,Nails done. Now book report for the rest of the night #help,2012-10-18 00:16:14,_alynedasilva,Boston
94681325,I'm like the nicest person you will ever meet and people take that for granted but I can't help it.,2012-10-17 23:54:26,simplyjasminexo,Boston
251282438,@xoxocsears4 oh right well good luck just go to her for extra help and stuff!,2012-10-17 23:41:01,ali_larrabee,Boston
363855465,@mmscheidemantel my family eating dinner:( help a sista out,2012-10-17 23:23:32,JP_Licks,Boston
748483464,@court_bright need help nog ?,2012-10-17 22:52:02,Mattbright14,Boston
185173361,@Anderson4Ray she needs your help lol pic.twitter.com/i996nSkm,2012-10-17 21:47:10,ElR0man0,Boston
24739382,@universalhub @n_milano re: bird in Commons: It had to tell the size by the picture. This might help: http://bit.ly/Vbkar8 ,2012-10-17 20:44:48,dd808,Boston
22958006,I have officially become the woman people are afraid is gonna run away with their children. They are just so cute I can't help it! #crazy,2012-10-17 20:27:53,7th_Devin,Boston
144541447,I'm not gonna stop tweeting till I leave @ 9. #donthateme #work #sobored #myphonesdying #help,2012-10-17 20:23:16,KayylaMariie_xo,Boston
37230008,@RandyMeehan @bofa_help and why was my debit card randomly deactivated when its right here in my pocket?,2012-10-17 20:16:17,kristenmarzelli,Boston
245550728,I'm dead ass lol but I can't help but laugh about it !,2012-10-17 19:50:24,SocaaaJunkie,Boston
551412471,#dustontop #dust #teammelissa come on and help make @MelissaFleis the @ProjectRunway fan favorite @LavenderRanger #runwayforce #black,2012-10-17 19:16:03,MrPinkRC,Boston
235046871,@baby_doll_a @nevergaveatweet he can't help it doe #ratchetasfuck,2012-10-17 18:39:56,ginjitsuman,Boston
488048678,day off or help the cute tech with a job ... 7 day week here I come,2012-10-17 17:54:29,kbcough,Boston
187626480,Help support #ADHD #Free #RockClimbing Wall in Government Center till 3 #Boston #Charitypic.twitter.com/wFhrml0i,2012-10-17 16:43:55,RobGM_BertKenSq,Boston
17388421,"@patricksroberts @qrush if there's anything I can do to help, let me know.",2012-10-17 16:09:09,markbates,Boston
488048678,"2 hours in ... not a single customer, 4 phone calls only one of which was a customer and I couldn't help them",2012-10-17 15:02:17,kbcough,Boston
486076837,@emiilycanavan woke up with one direction stuck in my head and singing ..... What have you done to me? #help,2012-10-17 13:13:43,LalaLindsayR,Boston
19459171,Last day as a teenager!!!! #help,2012-10-17 12:05:36,cart3rr,Boston
71946248,That extra hour of sleep made all the difference in the world though. Will help considering I won't be heading home until 8PM tonight D:,2012-10-17 11:43:26,TrademarkFox,Boston
44715754,"Dear God, please help me find the strength to not punch everyone I see in the face. Thank you",2012-10-17 11:25:34,JAH72590,Boston
572230523,"""@Cierrah_xo: All the gel in the world couldn't help y'all nappy headed bitches, sorry.""",2012-10-17 10:39:32,_geminy,Boston
78343363,@MassTLC Entrepreneurs get help + move your idea forward - apply @masstlc #uncon http://bit.ly/uncon2012   *10/17 deadline*,2012-10-17 10:07:58,jasekro,Boston
31218648,@ariiellwaahiin3 if you think what I told you today was fucked up....wait till my next story #help #mixedemotions #whydidthishappen,2012-10-17 04:31:11,nikkitwomblyy,Boston
761975107,"I just contributed $150. If you're on #TeamBarack, pitch in $10 now to help win this thing: http://OFA.BO/gjyYHY , pic.twitter.com/GXebwMT1”",2012-10-17 03:55:39,DemocraShe,Boston
359552166,I can't help it that I tweet watch .  . Lbs,2012-10-17 03:44:58,kyh_M0NET,Boston
145173097,I get republicans I really do I just don't get their supporters- like the ones w no money who think he's gonna help #debate,2012-10-17 03:28:59,DReisner3,Boston
96929963,@M_Knopf @ryandawidjan @brennanjp thanks man! Let me know if I can help in any other way.,2012-10-17 03:04:33,Patticus,Boston
22958006,@Cosmopolitan I think Obama was the clear winner in this debate. Romney's reluctance to talk about his stances on equality did not help him.,2012-10-17 02:42:33,7th_Devin,Boston
318749912,when people keep telling me that they liked me better with blonde hair.... now I don't know if I made a mistake going dark  #wah #help,2012-10-17 02:04:45,alexaagxo,Boston
29477586,"Also...as an independent voter, snarky tweets on either side don't help sway me to your side, friends.",2012-10-17 01:52:00,jcrotty22,Boston
82423993,When Romney talks about tax breaks on savings & capital gains to help the middle class I suspect he hasn't looked at the middle class lately,2012-10-17 01:32:42,KelleThompson,Boston
500218045,"God please help me to be productive tonight. Homework, I'm going to murder you! ",2012-10-17 00:51:50,mynameisKelton,Boston
341293916,You guys help the earthquakes have followed me all the way to Boston I CAN'T ESCAPE,2012-10-17 00:04:45,ptrippytrip,Boston
546377297,@Latinonathan @J_Dimodica77 will help u get comfortable,2012-10-16 23:45:31,Victor_Teddy,Boston
95283560,Ahhhhhh earthquake!!!! #wtf #help,2012-10-16 23:15:36,Kykyscanlon,Boston
273102351,@Healthy_Chicks @OnAnInhale might be able to help you with a #Glutenfree cookbook,2012-10-16 23:09:15,FitnessProGirl,Boston
371420667,Help,2012-10-16 22:29:03,kaylaperks,Boston
431828213,@BillyBeenBadd meaning u a beautiful BaddAss woman u can't help luv I was just stating ya realness of beauty &,2012-10-16 21:30:52,bdoub3t,Boston
233234487,My doctors always want I force it on the days I'm in a rush. Lawd help me. ,2012-10-16 21:14:47,shesuhMANIAC,Boston
236118838,@nimjiminaj Watch who you call a bitch. I will bring my ass to NC and have you screaming for help in all 3 of those languages.  LIL SHIT.,2012-10-16 20:56:59,SZAmakemusik4me,Boston
327282779,Somebody help this childddddd !!! @anthony4yaheard !!!!,2012-10-16 20:37:32,Treezy_Dollasss,Boston
171654656,"Can't help but #Freud  @ Hillside Apartments, Tufts University http://instagr.am/p/Q2zH3hMuwY/ ",2012-10-16 20:15:31,tobiasree,Boston
49653264,"The Comoros delegate states, ""What have wars gotten us? Nothing! It won't help with the Syrian Civil War."" Tweet us your thoughts @UNAGB!",2012-10-16 20:09:46,UNAGB,Boston
572230523,Who do we ask for help when we don't know which way to go? MAP,2012-10-16 20:03:38,_geminy,Boston
551412471,Help support @MelissaFleis for @ProjectRunway fan favorite #teammelissa #black #dust,2012-10-16 19:18:51,MrPinkRC,Boston
231267823,Can't decide which Starbucks to go to. Biggest decision/obstacle I've faced in a while #help,2012-10-16 19:09:00,kat_sorensen,Boston
3290151,It was fun to help teach an online mktplaces case at HBS today - thanks Andre Hagiu,2012-10-16 19:08:06,Rajil,Boston
346338421,Maybe one of these people at the airport will see me struggling with my French redaction and offer to help #AsIf #IWish,2012-10-16 18:45:08,S_Gorham17,Boston
76147467,"@CalFreedomMom wrong, not all get help needed and white poverty is never talked about by politicians as that would be political suicide",2012-10-16 17:55:16,sunflwer1975,Boston
354048858,I can't help but drag my ass getting to work after school #sotired #pleasedontmakemego #tooniceout ,2012-10-16 17:11:59,keezuschrist,Boston
74303370,Why ask for help if not goning to do as told...God helps he who help self !!!,2012-10-16 16:56:56,ShyMartin,Boston
356862160,"@RennyKPW 
Checking out the website, we'd like to help you.. @intoonactive
#Marketing
#digital&print",2012-10-16 16:51:24,RMillsBizDev,Boston
158219956,That was by far the most helpful the IT help desk has ever been.,2012-10-16 16:32:45,IAmJLye,Boston
16430111,How was I ever successful in academics? I have no interest in studying even though I have to so hard. Help meeeee,2012-10-16 16:03:00,pamplemoose,Boston
500218045,Truly praying you have an awesome day today. Help yourself make it a great day by CHOOSING to be positive no matter what life throws you! ,2012-10-16 13:45:06,mynameisKelton,Boston
39615084,I'm on #break I didn't help a patient in a public cafeteria with his spilled coffee #someonewilldoit,2012-10-16 13:08:20,nv412,Boston
488048678,"I thought the cute service tech needed help today, not the old man",2012-10-16 12:42:51,kbcough,Boston
25240945,Well I was certainly angry on Saturday night.. Just read my tweets. Honestly wondering who I was so angry at? Someone help me fill this in ,2012-10-16 05:37:25,amandajeanstum,Boston
170062665,"“@Hife_Hotegbeye1: ""@I_AM_O_N_E: @Hife_Hotegbeye1 baby cydm, need your help"" as always” aww my kids",2012-10-16 04:21:41,Emanzz9,Boston
22239698,@BostonTweet Owner found!!! Thanks for your help everyone!!,2012-10-16 03:45:44,sillyemelia,Boston
22239698,"Found dog in Allston on Ashford St by Pratt, no tags. Help her find her home,  @bostontweet @universalhub?pic.twitter.com/5y9qY36I",2012-10-16 03:25:13,sillyemelia,Boston
22239698,"@poneal51392 Yes, we're taking her to the Animal Rescue League tomorrow morning",2012-10-16 03:08:52,sillyemelia,Boston
20960714,"@tivodesign Premiere ""Prob w/ signal on this cable channel"" Comcast ch 808,811,814 only. DVR Diagnostics: Signal lock, good strength. Help!",2012-10-16 02:34:38,SteGold,Boston
396174998,@Coourtneeyxo Help at all?,2012-10-16 02:24:39,uoiano26,Boston
52783448,"@TaralynnsTweets Unreal. It's girls like her, who deep down, are the ones that are the most insecure and in need of the most help.",2012-10-16 02:09:59,CGarafola,Boston
346900300,@PatriotsExtra WR nowadays are bigger and physical. . Missing Asante out there Pats need help or no SB win,2012-10-16 01:21:39,JDeSimone88,Boston
329961033,“@afirth39: What are some good pandora stations?! Someone help meee” squal gang,2012-10-16 00:39:01,LouieTheXIVth,Boston
233296591,Knowing That You Don't Have The Power To Help Somebody You Really Care About Sucks,2012-10-16 00:13:18,itsbigsuper,Boston
28595965,At @wwe #HellInACell @TheDeanAmbrose should debut to help @CMPunk @HeymanHustle ! Now thats a dream team! #punkambroseheyman,2012-10-16 00:11:08,DC_Hannon,Boston
36557708,"While the students needing help are always like ""red shirt"" but what if I write ""black girl""??",2012-10-16 00:01:34,UhKneeSeeYa,Boston
398801915,"@jennyc00p can I help, ive never done that before honestly..",2012-10-15 22:58:18,Messiah_13_,Boston
90453056,Boston Police Need Your Help to Identify a Suspect in an Armed Robbery - http://bit.ly/PyuUgW  #EastBoston #Massachusetts,2012-10-15 22:52:50,topix_ma,Boston
245188676,I just can't help myself with this one,2012-10-15 22:47:24,Thalia_Patra,Boston
46886552,Tooken? Tooken. TOOKEN! #why #grammarnazi #help,2012-10-15 22:32:27,ericagolbranson,Boston
244157991,the book I want at B&N is to high up for me to reach and there's no one around to ask for help  #shortgirlproblems,2012-10-15 21:42:02,nikki_ogrady,Boston
28726397,@AgentRedd what do u need help with?,2012-10-15 21:35:14,Rachael_Bradley,Boston
133034749,@MarkedNutrition help us get  @mark_wahlberg to @EmersonCollege to teach us some #MarkyMarketing! #ESM,2012-10-15 20:42:39,DominiqueBanas,Boston
555155720,Can the lottery gods help a brother out here?  #needsachange,2012-10-15 20:29:48,CRowell508,Boston
399599919,For Pip bad morning!!! Hope yoga will help him feel better;) (@ The Yoga Room) http://4sq.com/Ry4nzd ,2012-10-15 19:33:42,aeyJtorrat,Boston
276791418,I have no fucking idea what to do. I maybe actually going crazy #help,2012-10-15 18:56:28,Justin_Reis_,Boston
410727560,"so remember, never surrender. cause the unrelenting constancy of love and hope will rescue and restore you from any scope.",2012-10-15 17:58:19,juliaatweetin,Boston
36452048,@jspotnigarma so glad you're joining us in the field! You'll have a fantastic time. Use #globaltweet to help put your work on the map.,2012-10-15 17:40:07,earthwatch_org,Boston
393518935,@TheMAquino4 legit if that's what it takes I'll do it hahaha I really need help !,2012-10-15 17:34:51,niiiiicolaaa,Boston
393518935,In all seriousness would someone like to tutor me in algebra please? I honestly need help with it,2012-10-15 17:30:04,niiiiicolaaa,Boston
43193707,Can't help myself. (@ kate spade new york) http://4sq.com/PxRl5I ,2012-10-15 17:03:24,ameliasmps,Boston
414469398,@kidcanny only here to help,2012-10-15 16:21:38,AssPubes,Boston
614268653,@ktmac maybe practice tonight will help them feel better #thingsthatwillneverhappen :),2012-10-15 15:57:16,backroadshmal,Boston
126005925,@BHBostonTours I have been asked by 3 people today to give you a call. I think I can help you out. http://www.openboard.com/Missi  I can help you.,2012-10-15 15:30:11,Theafreeks,Boston
591377136,I feel like my head jz got bashed in!:( terrible migraine and school :( #help,2012-10-15 13:31:46,SoSo_Co88,Boston
207811099,Not even Au Bon Pain can help me today why LAX whyyyyyyyyy :'-( just shoot me! http://4sq.com/R0LpAL ,2012-10-15 13:13:46,JCSTX,Boston
37338225,"When my gum almost got stuck in the vending machine, I couldn't help but think it would be a repeat of yesterday #badluck @kristenmcdonagh",2012-10-15 12:45:27,KMcstunnaaa,Boston
450029045,"""@WhatTheFFacts: There's an iPhone app which will help you keep track of your girlfriend's period and her mood.""- tell @dultonmac lol",2012-10-15 12:03:16,RedSole_Diva,Boston
25714385,"Now, I love TOMS and everything they do and wear them often. But I can't help but hate how they look on men",2012-10-15 10:43:17,jen_goldstein,Boston
398801915,"""@YMCMBuns: She is not a pretty girl at all. Lord help her uglyness please."" Keep itt one hunnittt",2012-10-15 10:27:46,Messiah_13_,Boston
95534932,@Nigella_Lawson Please help: what size jelly roll pan for your vanilla shortbread? Recipe doesn't say.,2012-10-15 10:03:41,hotdogdynamite,Boston
381240553,“@SexFactsOfLife: Semen can help to reduce wrinkles on your skin.”so ive been helping girls out,2012-10-15 07:20:29,Mr_Skeffington,Boston
254216403,Art history is strangling me #help,2012-10-15 06:27:47,LeenaBoBina,Boston
359552166,"This man came up to me yesterday , sayin he a was refugee & he is from Trinidad & some lady help him out with food & clothes & all tht .  .",2012-10-15 06:01:22,kyh_M0NET,Boston
26959605,"@DomMahoney @corexcore clearly I need more, or boobs might help as well.",2012-10-15 04:04:09,billylubanski,Boston
339985613,To anyone who can beat saucer king level 2 help me out,2012-10-15 02:54:02,bkelley4,Boston
479845443,Having Ur number would help prob,2012-10-15 00:42:35,DanGabriel13,Boston
547715172,Seriously tho like someone help,2012-10-15 00:40:35,Samantha_Lewis9,Boston
547715172,Baby if you let me I can help you out with all of that,2012-10-14 23:30:44,Samantha_Lewis9,Boston
345150981,In desperate need for a massage. Who wants to help a girl out #begging,2012-10-14 23:30:06,B_fussy,Boston
337052868,"I'm in love with myself , shes in love with my wealth , I'm the leader of this swag shit , I dont need no help",2012-10-14 23:10:46,swagglessbum,Boston
126005925,I need help getting @michaelafrick's new company @TheOpenBoard off the ground. I'm selling all my Nkotb merch http://www.openboard.com/NKOTBFans ,2012-10-14 22:43:27,Theafreeks,Boston
416883838,My neighbors stomps down the stairs. I scream fucking elephants. Mia goes lord help me. Lmfao ,2012-10-14 20:55:40,_MellyCarr24,Boston
236118838,"""So help me Jesus, you hit my child again, and imma meet your soul in hell""",2012-10-14 19:58:09,SZAmakemusik4me,Boston
37465721,"Oh yes, I'd rather rescue mysefffff",2012-10-14 19:12:09,corynmaher,Boston
251282438,@_callmemaevey @tdoyz I can't help but die laughing,2012-10-14 19:09:19,ali_larrabee,Boston
587522854,"And special thanks to current #Malden Key Club members, football captains, cheerleaders and @MHSBlueandGold for being such a great help!",2012-10-14 19:06:37,maldenhighalum,Boston
323636367,@MattGeary3 do you still want help on that essay?,2012-10-14 18:30:32,xxk_pow09,Boston
8062862,I'm waiting for a bus I'm pretty sure I just saw broken down & I really have to pee. Lord help me.,2012-10-14 17:12:49,ipek,Boston
22671783,Who got a Showtime Anytime password? I'm having Homeland withdrawls. Help a brotha out!,2012-10-14 14:38:26,mneff2,Boston
308233951,the fact that I'm actually running a 5k today is shocking #outofshape #help,2012-10-14 13:42:19,helenrafaella,Boston
819747,You don’t understand quantum physics? Neil Turok will help you http://pocket.co/sdhcz ,2012-10-14 11:34:36,Clampants,Boston
44446227,My confidence is gone i need help,2012-10-14 02:32:28,leonardoturtle,Boston
503631510,Can't help but wait :) #happy#,2012-10-14 01:08:23,EverBlessSam,Boston
362180000,@robinlegare @pinkgh72 @stephtweets @carebear_cp @dianadelle oh god help me!!  #iamarookie #tg4ddcoffee,2012-10-14 00:51:44,marcolsam,Boston
348141645,I'm trying.. But i just cant help it,2012-10-13 23:58:32,DesiDoleo,Boston
133034749,Sounds like a plan  “@LizMontaquila: @DominiqueBanas Let's chat this week I may be able to help you out :)”,2012-10-13 23:34:25,DominiqueBanas,Boston
48574910,Frames and quote sheets purchased. I cant help loving decor. (@ Roost) http://4sq.com/QbdWj7 ,2012-10-13 23:07:47,LaurenChappa,Boston
18891094,Can you help me? I'm bent. I'm so scared that I'll never get put back together #MatchboxTwenty,2012-10-13 22:59:35,Justalieutell,Boston
133034749,@caaaarroolllee Yes! Help @EmersonCollege's #ESM class get @RobGronkowski to #replaceourprof! #GronkVsMark,2012-10-13 22:52:40,DominiqueBanas,Boston
26959605,"@irishnessa it's to bad you gave your soul up already, or I might have been able to help you.",2012-10-13 22:51:09,billylubanski,Boston
21602447,"“@stevewonton: Concrete shoes won't help in the river I don't care if you was Michael Phelps my nigga.”

Weezy.",2012-10-13 21:46:51,Jonnaconda,Boston
193149022,Making a vat of sangria. Help me drink it so I don't drink it all.,2012-10-13 21:22:40,KristinLynne_,Boston
183343788,This nap so didn't help at all,2012-10-13 20:15:40,Tayy_Rivera,Boston
418212691,I Need To Find A Good and Not Expensive tatooist in Boston ! help me,2012-10-13 19:56:56,JackBessot,Boston
384909729,@mquadros90 watch it Matthew I had to get you a beer last night then had to help you finish it if you don't recall ,2012-10-13 18:32:27,ariellekarajxo,Boston
7166442,"Hey, #foodtruckthrowdown, adding music to this doesn't help. Next year, better layout? Still having fun, though.",2012-10-13 18:16:19,jailbait,Boston
160806539,@krystalewis I'm glad I could help! Keep in touch and don't hesitate to contact me for advice or just to talk :],2012-10-13 18:15:55,itsjoeldaviddd,Boston
16304927,"@comcastcares Ever since the WGBH/NHPTV PBS split, I’m not getting WBGH on my TiVo/CableCard anymore. Tried restarting, still no luck. Help!",2012-10-13 18:14:34,hntrdglss,Boston
872824123,Twitter Help Center | Getting Started with Twitter via SMS https://support.twitter.com/groups/34-apps-sms-and-mobile/topics/153-twitter-via-sms/articles/14589-getting-started-with-twitter-via-sms … via @support,2012-10-13 17:41:04,shannon_brush,Boston
111685166,@skippaScumbag haha couldn't help it,2012-10-13 17:10:41,wahearn19,Boston
14980259,"Wow, managed to work out the bags so that I only got hit with $40 in fees. The employees for spirit were really nice and willing to help.",2012-10-13 16:52:08,jprodgers,Boston
579551671,"@KDTrey5 KD, I thought I would ask you if you could help me find some basketball shoes? I wear a size 19 and I can't find them anywhere.",2012-10-13 16:18:40,DZayneDuMay,Boston
241205580,Shout out to @youlovethefabby for coming to the rescue last night #theteam ,2012-10-13 14:59:14,_caitlindelaney,Boston
379897268,You cant help how you feel u can only hope they feel the same way too,2012-10-13 14:23:55,bellaxtania,Boston
45593902,I just ran 3.139 @CharityMiles to help @MichaelJFoxOrg fund research like this: http://j.mp/MJFFORG1 . #EveryMileMatters! #RedBandanaRun,2012-10-13 13:33:07,mraut09,Boston
26930960,Rachet hoes gettin loud with the only person who can help you get your license back! #fuckyouthinking,2012-10-13 12:28:00,KingOfBoston,Boston
254612594,ON DA ROADDDDD AGAAAIIIIN!! gonna go help out and spend time with some preschoolers!,2012-10-13 11:42:46,JayReed96,Boston
396161962,Lol.. how old are we? Do we really need our friends to help fight our battles #RealityCheck,2012-10-13 04:27:10,EricaSacramone,Boston
45592359,"I'm freezing! What's that? Drinking more will keep me warm? Well ok, if you really think it will help. ",2012-10-13 03:01:54,joshieblock,Boston
372949007,So excited to be here to help welcome 2 new members of @chiomegasigmamu into the symphony family!! #LICO #womanlyalways,2012-10-13 00:50:00,RaSa815,Boston
62538935,Cut myself on the booth door. @Memphis_Ann first aid kit to the rescue! pic.twitter.com/7IumqLW6,2012-10-12 22:10:58,Jawsy_P,Boston
190886130,@whitney_tyson My pleasure! Thanks for taking the time to help me out.,2012-10-12 20:30:01,loucimaglia,Boston
386244233,Trying to figure out if I wanna major in political science and minor in legal studies or something different! Help!!!,2012-10-12 20:06:31,MarthaDeCelle,Boston
135721903,"@kuomaple When you come back to Boston and need to do another food photoshoot, I'd be happy to help you clean up! :D",2012-10-12 18:47:45,CalvinChanCan,Boston
20193187,"@HootSuite_Help also lots of ""failed to download"" tweets in my lists",2012-10-12 18:04:26,hdlevy,Boston
365705374,@addison_l well it's set up just. It working. I need some help from someone who knows more about computers than me.,2012-10-12 17:31:15,Jazzy_723,Boston
128363115,Buying storage solutions at @ikea today to accommodate the wedding gifts.  God help me and my teeny tiny apartment.,2012-10-12 17:29:04,FortyWinksHS,Boston
248955911,Two 13 hour days in a row...lord help me,2012-10-12 17:14:14,sugazgirl,Boston
